,Degree Centrality,Closeness Centrality,Betweenness Centrality
ur.0655070740.14,8.0,0.00012324377618930246,0.00019171254073891488
ur.01316330074.20,4.0,0.0,0.0
ur.01352021500.95,0.0,0.0,0.0
ur.013464227632.58,1.0,0.0,0.0
ur.01257317430.52,5.0,0.0,0.0
ur.01011022260.52,3.0,0.0,0.0
ur.0645315122.36,3.0,0.0,0.0
ur.0661366264.94,13.0,0.0001643250349190699,0.0001643250349190699
ur.0667255265.41,3.0,0.0,0.0
ur.0775752045.89,14.0,0.00043820009311751996,0.0005477501163969
ur.066266273.20,1.0,0.0,0.0
ur.0652375164.24,7.0,9.585627036945747e-05,0.00015063128200914743
ur.01016550036.38,29.0,0.0007257689042258926,0.0006436063867663576
ur.01055224535.85,23.0,0.0005888313751266675,0.0006709938925862026
ur.0645523473.09,2.0,0.0,0.0
ur.01041350035.65,1.0,0.0,0.0
ur.010361417657.66,146.0,0.007189220277709235,0.007024895242790167
ur.01027741540.27,18.0,0.00019171254073891488,0.00021910004655875984
ur.010262113342.99,11.0,1.3693752909922494e-05,1.3693752909922494e-05
ur.016437151657.16,21.0,0.00028756881110837234,0.0003423438227480624
ur.0711401620.27,40.0,0.0009859502095144203,0.0010544189740640329
ur.013620463264.64,13.0,1.3693752909922494e-05,0.0
ur.01041143702.08,7.0,0.0,0.0
ur.01347614275.58,19.0,0.0001780187878289924,0.00023279379946868233
ur.01027121051.13,65.0,0.0007120751513159701,0.0009585627036945753
ur.0627304113.30,21.0,0.0,0.0
ur.01333112715.03,30.0,0.00010955002327937996,6.846876454961247e-05
ur.01310436113.67,21.0,0.0,0.0
ur.010062135107.44,47.0,0.00021910004655875984,0.00023279379946868233
ur.0727576315.70,43.0,0.00043820009311751996,0.0006436063867663576
ur.01023420137.97,21.0,0.0,0.0
ur.01160253315.45,41.0,0.0007668501629556602,0.0007942376687755052
ur.01117742447.91,32.0,5.4775011639689975e-05,4.108125872976748e-05
ur.01256445614.26,36.0,0.0003834250814778299,0.00027387505819844983
ur.01233073771.01,2.0,0.0,0.0
ur.016661311104.77,0.0,0.0,0.0
ur.0612012226.75,0.0,0.0,0.0
ur.0762106436.36,3.0,0.0,0.0
ur.01253521345.02,1.0,0.0,0.0
ur.0721106175.99,1.0,0.0,0.0
ur.01303744723.22,0.0,0.0,0.0
ur.01236665631.33,6.0,0.0,0.0
ur.010340316061.27,5.0,0.0,0.0
ur.016110432034.26,5.0,0.0,0.0
ur.01270276655.17,6.0,0.0,0.0
ur.015725001131.34,5.0,0.0,0.0
ur.01160276116.44,5.0,0.0,0.0
ur.01006012753.97,0.0,0.0,0.0
ur.0621114760.46,0.0,0.0,0.0
ur.01045353451.07,3.0,0.00030126256401829485,0.00028756881110837234
ur.01031356132.82,2.0,0.0,0.0
ur.01041565677.81,13.0,0.00039711883438775243,0.0003834250814778299
ur.0707622314.63,11.0,2.7387505819844987e-05,0.0
ur.01337015103.78,2.0,0.0,0.0
ur.01236510250.03,12.0,0.0,1.3693752909922494e-05
ur.01201410577.68,29.0,0.00021910004655875984,0.0002464875523786048
