,Degree Centrality,Closeness Centrality,Betweenness Centrality
ur.01260343247.11,44.0,0.0,0.0
ur.0654564250.70,54.0,2.7387505819844987e-05,5.4775011639689975e-05
ur.011037273703.59,44.0,0.0,0.0
ur.0577205652.59,44.0,0.0,0.0
ur.0626036202.10,43.0,0.0,0.0
ur.0776006416.71,97.0,0.003669925779859205,0.004190288390436252
ur.015510613305.44,46.0,0.0,0.0
ur.01306330761.33,44.0,0.0,0.0
ur.011473142016.02,44.0,0.0,0.0
ur.015742316011.22,46.0,0.0,0.0
ur.011707225301.64,44.0,0.0,0.0
ur.01234255501.94,44.0,0.0,0.0
ur.016207516123.12,44.0,0.0,0.0
ur.012157033411.73,46.0,1.3693752909922494e-05,0.0
ur.01214071203.94,44.0,0.0,0.0
ur.01322375346.84,44.0,0.0,0.0
ur.0747454066.31,44.0,0.0,0.0
ur.01166744066.23,44.0,0.0,0.0
ur.01261145630.80,44.0,0.0,0.0
ur.01055637437.35,44.0,0.0,0.0
ur.016066700073.17,46.0,2.7387505819844987e-05,0.0
ur.0674447737.17,44.0,0.0,0.0
ur.014704727127.46,44.0,0.0,0.0
ur.01357665222.07,46.0,0.0,0.0
ur.011765140327.58,44.0,0.0,0.0
ur.0712551010.34,44.0,0.0,0.0
ur.015575152715.66,44.0,0.0,0.0
ur.07711045327.45,44.0,0.0,0.0
ur.01005551566.12,58.0,0.001191356503163258,0.0013146002793525606
ur.015564304713.04,54.0,0.0,1.3693752909922494e-05
ur.01070707514.10,44.0,0.0,0.0
ur.01233320411.63,44.0,0.0,0.0
ur.016530345127.39,44.0,0.0,0.0
ur.012071567101.60,44.0,0.0,0.0
ur.0723062734.61,44.0,0.0,0.0
ur.0724726126.25,124.0,0.003053706898912702,0.0027935255936241783
ur.01345340134.95,12.0,0.0,0.0
ur.015734574636.95,12.0,0.0,0.0
ur.01124370731.45,12.0,0.0,0.0
ur.010726633710.16,32.0,0.00030126256401829485,0.00041081258729767494
ur.01027042361.45,12.0,0.0,0.0
ur.01110334204.31,12.0,0.0,0.0
ur.013063176225.25,12.0,0.0,0.0
ur.015057543333.78,12.0,0.0,0.0
ur.01123672512.09,12.0,0.0,0.0
ur.0726454205.02,32.0,0.0003286500698381399,0.0003286500698381399
ur.01253555316.63,32.0,0.00021910004655875984,0.00030126256401829485
ur.01342373763.59,76.0,0.0020129816777586075,0.002218387971407442
ur.014145657670.61,137.0,0.0007531564100457376,0.0007805439158655827
ur.01012047445.81,54.0,0.0,0.0
ur.01255132674.55,137.0,0.0005614438693068225,0.0009174814449648078
ur.012735630523.25,54.0,1.3693752909922494e-05,2.7387505819844987e-05
ur.01170747260.77,40.0,0.0,0.0
ur.016077260057.20,54.0,2.7387505819844987e-05,0.0
ur.01176057774.53,124.0,0.000465587598937365,0.000575137622216745
ur.016427370775.02,40.0,0.0,0.0
ur.010244030255.20,40.0,0.0,0.0
ur.0667632521.35,75.0,1.3693752909922494e-05,8.216251745953497e-05
ur.01033140006.08,40.0,0.0,0.0
ur.0600715070.74,40.0,0.0,0.0
ur.016661155547.48,75.0,6.846876454961247e-05,2.7387505819844987e-05
ur.0672452441.38,40.0,0.0,0.0
ur.0617236652.08,40.0,0.0,0.0
ur.015150656375.49,40.0,0.0,0.0
ur.015624467357.25,40.0,0.0,0.0
ur.01325052513.43,124.0,0.000520362610577055,0.0005066688576671325
ur.0656146633.31,88.0,0.0018486566428395385,0.0021499192068578305
ur.012524304167.32,40.0,0.0,0.0
ur.0600354360.69,120.0,0.00060252512803659,0.00060252512803659
ur.0706012747.14,81.0,6.846876454961247e-05,2.7387505819844987e-05
ur.013756343055.70,40.0,0.0,0.0
ur.01345442727.81,40.0,0.0,0.0
ur.010160635675.51,40.0,0.0,0.0
ur.01354442254.92,40.0,0.0,0.0
ur.01057636442.12,69.0,0.0009037876920548853,0.0010133377153342654
ur.011756376721.84,40.0,0.0,0.0
ur.01052006411.08,129.0,0.001725412866650236,0.0016706378550105459
ur.011371352341.20,54.0,4.108125872976748e-05,1.3693752909922494e-05
ur.0723007550.69,40.0,0.0,0.0
ur.010043004307.36,40.0,0.0,0.0
ur.0723652434.66,54.0,4.108125872976748e-05,4.108125872976748e-05
ur.014715157701.33,75.0,5.4775011639689975e-05,1.3693752909922494e-05
ur.01007527467.23,112.0,0.00021910004655875984,0.00027387505819844983
ur.01311753732.26,141.0,0.002492263029605888,0.0020129816777586075
ur.01151073336.05,22.0,0.0,0.0
ur.01330375636.79,81.0,0.0002464875523786048,0.00031495631692821736
ur.0624207154.43,34.0,2.7387505819844987e-05,4.108125872976748e-05
ur.01230232263.85,22.0,0.0,0.0
ur.012655711337.49,22.0,0.0,0.0
ur.014362362635.92,22.0,0.0,0.0
ur.011214120265.84,22.0,0.0,0.0
ur.01255336504.46,22.0,0.0,0.0
ur.011344777464.45,68.0,0.00020540629364883736,0.00015063128200914743
ur.013404441665.94,22.0,0.0,0.0
ur.0750451747.42,22.0,0.0,0.0
ur.01254726022.68,22.0,0.0,0.0
ur.0726351301.00,22.0,0.0,0.0
ur.01355731671.81,34.0,0.0,1.3693752909922494e-05
ur.011262233465.09,22.0,0.0,0.0
ur.01236454673.10,22.0,0.0,0.0
ur.01246730413.72,22.0,0.0,0.0
ur.01120662557.37,22.0,0.0,0.0
ur.01265153426.83,22.0,0.0,0.0
ur.01151563503.32,34.0,0.0,0.0
ur.01344051325.09,22.0,0.0,0.0
ur.010450241027.37,24.0,0.0,0.0
ur.01030712070.07,139.0,0.0007942376687755052,0.0009448689507846528
ur.01075365360.09,27.0,0.0,0.0
ur.07715531607.01,172.0,0.0025196505354257324,0.002314244241776898
ur.01103300307.48,27.0,0.0,0.0
ur.010513112207.59,48.0,0.0,1.3693752909922494e-05
ur.016473447011.62,48.0,0.0,1.3693752909922494e-05
ur.01276344104.76,27.0,0.0,0.0
ur.011566156244.32,48.0,1.3693752909922494e-05,1.3693752909922494e-05
ur.013011065526.26,66.0,1.3693752909922494e-05,1.3693752909922494e-05
ur.015206136623.57,96.0,0.000520362610577055,0.000465587598937365
ur.01020411520.57,51.0,0.0006299126338564351,0.0006299126338564351
ur.01210366360.33,27.0,0.0,0.0
ur.01263714737.84,96.0,0.000465587598937365,0.0004792813518472875
ur.014700001703.53,72.0,0.0017391066195601584,0.001834962889929616
ur.01045672220.58,27.0,0.0,0.0
ur.01232373317.59,11.0,0.0,0.0
ur.015304564157.79,11.0,0.0,0.0
ur.07532057021.62,11.0,0.0,0.0
ur.01145352762.09,11.0,0.0,0.0
ur.010537413213.04,11.0,0.0,0.0
ur.014561160057.47,11.0,0.0,0.0
ur.012676151677.19,82.0,0.0016843316079204684,0.001300906526442638
ur.01153640412.95,11.0,0.0,0.0
ur.01242122027.41,15.0,0.0,0.0
ur.01160667535.55,15.0,0.0,0.0
ur.01055405256.13,15.0,0.0,0.0
ur.01125243421.02,15.0,0.0,0.0
ur.01211662357.83,15.0,0.0,0.0
ur.01357623015.76,15.0,0.0,0.0
ur.016327067617.07,15.0,0.0,0.0
ur.0765775214.69,15.0,0.0,0.0
ur.0761626337.31,15.0,0.0,0.0
ur.011437123517.23,15.0,0.0,0.0
ur.01254314573.81,15.0,0.0,0.0
ur.01255643213.44,48.0,0.0006983813984060476,0.000520362610577055
ur.0577743072.06,15.0,0.0,0.0
ur.010665542335.77,15.0,0.0,0.0
ur.01335550354.58,15.0,0.0,0.0
ur.01360037174.37,15.0,0.0,0.0
ur.0776425647.32,22.0,0.0,0.0
ur.0730312401.43,22.0,0.0,0.0
ur.01356250501.43,22.0,0.0,0.0
ur.01235321217.44,22.0,0.0,0.0
ur.010601624227.48,22.0,0.0,0.0
ur.07541127454.53,22.0,0.0,0.0
ur.012732723767.40,22.0,0.0,0.0
ur.011557360027.32,22.0,0.0,0.0
ur.012402712577.76,22.0,0.0,0.0
ur.07464716752.13,22.0,0.0,0.0
ur.015162467227.46,22.0,0.0,0.0
ur.015760047627.68,22.0,0.0,0.0
ur.013726547771.53,22.0,0.0,0.0
ur.010052357027.55,22.0,0.0,0.0
ur.010647737427.84,22.0,0.0,0.0
ur.0740456536.76,22.0,0.0,0.0
ur.01134121475.23,22.0,0.0,0.0
ur.01211075403.64,22.0,0.0,0.0
ur.01231626112.55,22.0,0.0,0.0
ur.0646041163.89,22.0,0.0,0.0
ur.011036641517.77,22.0,0.0,0.0
ur.01275757454.19,31.0,0.0,0.0
ur.01272416265.96,31.0,0.0,0.0
ur.01255766737.27,31.0,0.0,0.0
ur.01167124063.34,31.0,0.0,0.0
ur.0645077771.46,31.0,0.0,0.0
ur.01310174153.06,31.0,0.0,0.0
ur.01025575724.15,31.0,0.0,0.0
ur.01160620200.14,31.0,0.0,0.0
ur.01324174122.95,57.0,6.846876454961247e-05,4.108125872976748e-05
ur.013556421041.67,31.0,0.0,0.0
ur.013065312533.38,31.0,0.0,0.0
ur.016530606472.52,57.0,0.0,1.3693752909922494e-05
ur.01264227073.34,31.0,0.0,0.0
ur.01267205216.49,31.0,0.0,0.0
ur.016643757205.59,63.0,0.0007805439158655827,0.0008216251745953502
ur.01312617061.85,55.0,0.00021910004655875984,0.0003834250814778299
ur.01103632667.98,31.0,0.0,0.0
ur.01161377262.53,31.0,0.0,0.0
ur.01252314536.28,31.0,0.0,0.0
ur.0645124551.57,31.0,0.0,0.0
ur.01314673254.79,31.0,0.0,0.0
ur.01027372363.96,31.0,0.0,0.0
ur.01200633135.43,31.0,0.0,0.0
ur.012503013167.35,31.0,0.0,0.0
ur.0626264202.42,31.0,0.0,0.0
ur.010013031147.97,23.0,0.0,0.0
ur.0765704714.94,24.0,0.0,0.0
ur.07351624401.22,24.0,0.0,0.0
ur.01360676225.28,24.0,0.0,0.0
ur.010744565401.86,24.0,0.0,0.0
ur.0732647110.45,24.0,0.0,0.0
ur.0633726011.15,24.0,0.0,0.0
ur.01235070474.70,24.0,0.0,0.0
ur.015325430401.92,24.0,0.0,0.0
ur.010613327653.91,24.0,0.0,0.0
ur.07417737601.25,24.0,0.0,0.0
ur.015712724361.00,24.0,0.0,0.0
ur.01223101034.75,24.0,0.0,0.0
ur.01233407643.49,24.0,0.0,0.0
ur.01340111666.16,24.0,0.0,0.0
ur.013672470765.94,24.0,0.0,0.0
ur.01350765741.53,24.0,0.0,0.0
ur.01347603177.93,24.0,0.0,0.0
ur.010404430060.05,24.0,0.0,0.0
ur.013612353774.24,24.0,0.0,0.0
ur.01126257017.29,24.0,0.0,0.0
ur.01002162607.76,24.0,0.0,0.0
ur.01310121325.90,24.0,0.0,0.0
ur.011235075477.55,45.0,0.0009996439624243428,0.0009448689507846528
ur.016344234151.69,1.0,0.0,0.0
ur.011726363717.07,1.0,0.0,0.0
ur.01164516071.99,31.0,0.0,0.0
ur.011431300205.46,13.0,0.0,0.0
ur.01177345206.59,31.0,0.0,0.0
ur.015757655551.70,31.0,0.0,0.0
ur.01142525355.23,13.0,0.0,0.0
ur.016044066747.48,13.0,0.0,0.0
ur.011644743257.36,13.0,0.0,0.0
ur.0600271705.30,13.0,0.0,0.0
ur.016441007551.50,31.0,0.0,0.0
ur.01242532114.18,31.0,0.0,0.0
ur.01150621666.82,53.0,0.00042450634020759745,0.0003834250814778299
ur.0676230722.52,46.0,0.0007668501629556602,0.0007668501629556602
ur.012425624710.62,94.0,0.002218387971407442,0.0021910004655875974
ur.01021653705.01,22.0,0.0,0.0
ur.01357771221.06,22.0,0.0,0.0
ur.010515646337.90,22.0,0.0,0.0
ur.011725545617.68,22.0,0.0,0.0
ur.013541457223.24,22.0,0.0,0.0
ur.016270370371.16,22.0,0.0,0.0
ur.015320205607.38,22.0,0.0,0.0
ur.0740325305.47,22.0,0.0,0.0
ur.07716500223.68,22.0,0.0,0.0
ur.01161705400.01,44.0,0.0004792813518472875,0.00039711883438775243
ur.01361116472.46,22.0,0.0,0.0
ur.01212364272.33,22.0,0.0,0.0
ur.0640467236.81,22.0,0.0,0.0
ur.01067447637.06,51.0,0.001300906526442638,0.0011776627502533355
ur.01300465737.85,22.0,0.0,0.0
ur.013710601454.34,17.0,0.0,0.0
ur.016172226051.04,3.0,0.0,0.0
ur.0620061004.77,17.0,0.0,0.0
ur.016452515157.97,17.0,0.0,0.0
ur.0760610156.85,5.0,0.0,0.0
ur.015650612005.77,5.0,0.0,0.0
ur.013144746417.28,5.0,0.0,0.0
ur.01067422153.49,5.0,0.0,0.0
ur.01361706636.26,21.0,0.00028756881110837234,0.00027387505819844983
ur.01223263667.25,2.0,0.0,0.0
ur.013015301602.70,25.0,1.3693752909922494e-05,5.4775011639689975e-05
ur.015002454547.16,22.0,0.0001780187878289924,9.585627036945747e-05
ur.0665627071.99,10.0,0.0,0.0
ur.011507513063.11,10.0,0.0,0.0
ur.01016556177.65,10.0,0.0,0.0
ur.01105064304.18,10.0,0.0,0.0
ur.01365652767.40,10.0,0.0,0.0
ur.0640673413.91,10.0,0.0,0.0
ur.07474633573.74,10.0,0.0,0.0
ur.01251234627.58,10.0,0.0,0.0
ur.01171365373.35,10.0,0.0,0.0
ur.01100000113.16,10.0,0.0,0.0
ur.0712074215.52,10.0,0.0,0.0
ur.011637356244.10,3.0,0.0,0.0
ur.01326207503.39,3.0,0.0,0.0
ur.016146053367.05,3.0,0.0,0.0
ur.01326007543.13,24.0,0.00013693752909922494,0.00012324377618930246
ur.01112061632.05,7.0,0.0,0.0
ur.0723120327.38,7.0,0.0,0.0
ur.0603250426.52,7.0,0.0,0.0
ur.01255721011.08,7.0,0.0,0.0
ur.01066242221.39,1.0,0.0,0.0
ur.0744613453.01,1.0,0.0,0.0
ur.0650101223.82,5.0,0.0,0.0
ur.01074643160.87,5.0,0.0,0.0
ur.01120630376.11,5.0,0.0,0.0
ur.01214704633.63,5.0,0.0,0.0
ur.01224033220.72,5.0,0.0,0.0
ur.01156035114.39,5.0,0.0,0.0
ur.0710105021.30,48.0,0.00012324377618930246,0.00010955002327937996
ur.01220446756.24,17.0,0.0,0.0
ur.016670100645.82,54.0,0.00049297510475721,0.00060252512803659
ur.01326462665.97,36.0,0.0,0.0
ur.01357614463.67,73.0,0.001081806479883878,0.0011228877386136454
ur.01355463223.03,38.0,0.00028756881110837234,0.0003423438227480624
ur.014557431222.03,36.0,0.0,0.0
ur.01164760167.99,36.0,0.0,0.0
ur.0735526044.93,17.0,0.0,0.0
ur.016324016302.93,39.0,0.0009722564566044978,0.0009859502095144203
ur.07512715077.36,36.0,0.0,0.0
ur.01302666577.51,20.0,0.0,0.0
ur.01137066003.28,20.0,0.0,0.0
ur.01052346514.04,20.0,0.0,0.0
ur.010004625361.02,20.0,0.0,0.0
ur.012403730731.93,20.0,0.0,0.0
ur.0652036777.84,20.0,0.0,0.0
ur.016167213331.06,20.0,0.0,0.0
ur.016237434424.29,20.0,0.0,0.0
ur.012475215515.33,20.0,0.0,0.0
ur.011057103131.45,20.0,0.0,0.0
ur.01136352614.52,20.0,0.0,0.0
ur.01007703652.40,20.0,0.0,0.0
ur.014374505724.28,20.0,0.0,0.0
ur.015062367474.95,20.0,0.0,0.0
ur.0723132542.33,20.0,0.0,0.0
ur.0642433227.53,20.0,0.0,0.0
ur.01351012635.06,20.0,0.0,0.0
ur.01233740044.27,20.0,0.0,0.0
ur.01273537614.86,20.0,0.0,0.0
ur.015325662034.72,14.0,0.0,0.0
ur.01056624565.54,34.0,0.0002464875523786048,0.0003286500698381399
ur.07505015535.77,14.0,0.0,0.0
ur.07600045475.00,14.0,0.0,0.0
ur.0776254101.86,14.0,0.0,0.0
ur.01116570127.66,14.0,0.0,0.0
ur.01340170220.14,14.0,0.0,0.0
ur.01323551771.30,14.0,0.0,0.0
ur.011013631033.17,14.0,0.0,0.0
ur.014756271075.01,14.0,0.0,0.0
ur.015036647065.55,14.0,0.0,0.0
ur.01164040452.74,14.0,0.0,0.0
ur.0666251522.93,14.0,0.0,0.0
ur.014140325137.35,14.0,0.0,0.0
ur.01214745664.12,34.0,0.0003697313285679074,0.0002464875523786048
ur.0674606665.84,3.0,0.0,0.0
ur.0745515115.48,3.0,0.0,0.0
ur.014615271022.85,3.0,0.0,0.0
ur.0733443777.87,3.0,0.0,0.0
ur.016447163715.50,14.0,0.0,0.0
ur.016136745017.66,14.0,0.0,0.0
ur.0746326246.17,14.0,0.0,0.0
ur.012553365000.01,14.0,0.0,0.0
ur.015407477617.11,14.0,0.0,0.0
ur.010277367417.16,14.0,0.0,0.0
ur.01144315442.52,14.0,0.0,0.0
ur.0647744136.30,14.0,0.0,0.0
ur.0630252660.77,14.0,0.0,0.0
ur.011027116455.41,14.0,0.0,0.0
ur.011624477055.13,14.0,0.0,0.0
ur.01311633216.84,66.0,0.0035603757565798267,0.003437131980390526
ur.016242022222.53,14.0,0.0,0.0
ur.0767056320.07,46.0,0.001889737901569306,0.001985594171938763
ur.015215250225.28,52.0,5.4775011639689975e-05,5.4775011639689975e-05
ur.0615103024.39,75.0,0.00021910004655875984,0.00019171254073891488
ur.016210436301.75,68.0,0.00021910004655875984,0.0001643250349190699
ur.01276555126.34,89.0,0.00039711883438775243,0.0003560375756579849
ur.013350151507.02,31.0,0.0,0.0
ur.01325262103.78,31.0,0.0,0.0
ur.01250542157.18,31.0,0.0,0.0
ur.01136073044.63,31.0,0.0,0.0
ur.0702144774.13,31.0,0.0,0.0
ur.01042217554.74,31.0,0.0,0.0
ur.01337534036.06,31.0,0.0,0.0
ur.01241141103.33,31.0,0.0,0.0
ur.01142077046.27,31.0,0.0,0.0
ur.01320710302.61,31.0,0.0,0.0
ur.015517701525.25,31.0,0.0,0.0
ur.01351611134.13,31.0,0.0,0.0
ur.011474636534.11,67.0,0.00010955002327937996,0.0001643250349190699
ur.01167647003.02,68.0,0.00021910004655875984,0.00023279379946868233
ur.01222226217.89,54.0,2.7387505819844987e-05,9.585627036945747e-05
ur.01336640031.55,89.0,0.00020540629364883736,0.00023279379946868233
ur.01037011457.30,31.0,0.0,0.0
ur.01323625334.14,70.0,0.0021910004655875974,0.001862350395749461
ur.0763132476.63,31.0,0.0,0.0
ur.015575235404.50,84.0,0.0014378440555418632,0.0014104565497220182
ur.01050132215.66,31.0,0.0,0.0
ur.01272647367.51,54.0,6.846876454961247e-05,0.0
ur.01314741226.51,110.0,0.0006573001396762801,0.0006846876454961251
ur.0630742456.81,27.0,0.0,0.0
ur.015304136165.11,27.0,0.0,0.0
ur.010775247465.42,27.0,0.0,0.0
ur.012370210465.75,27.0,0.0,0.0
ur.011043362665.87,27.0,0.0,0.0
ur.012436323665.91,27.0,0.0,0.0
ur.014031264665.90,27.0,0.0,0.0
ur.010732236663.04,27.0,0.0,0.0
ur.014674760465.24,27.0,0.0,0.0
ur.01202123244.33,27.0,0.0,0.0
ur.01050256646.97,27.0,0.0,0.0
ur.011225724465.00,27.0,0.0,0.0
ur.01044747724.77,27.0,0.0,0.0
ur.01103536545.36,27.0,0.0,0.0
ur.014512077307.37,28.0,1.3693752909922494e-05,8.216251745953497e-05
ur.011075650331.57,28.0,4.108125872976748e-05,1.3693752909922494e-05
ur.014530140201.85,20.0,0.0,0.0
ur.07420030001.35,20.0,0.0,0.0
ur.0726633256.58,36.0,0.0006436063867663576,0.0006573001396762801
ur.01047621117.09,20.0,0.0,0.0
ur.011747771717.20,20.0,0.0,0.0
ur.0702426166.44,55.0,0.0005340563634869775,0.0003423438227480624
ur.0727505441.29,55.0,0.00049297510475721,0.00041081258729767494
ur.01204425566.33,41.0,4.108125872976748e-05,9.585627036945747e-05
ur.01011152512.25,20.0,0.0,0.0
ur.01225022325.73,78.0,0.0009448689507846528,0.0008353189275052727
ur.01076201473.97,31.0,0.0,0.0
ur.012321334127.61,31.0,0.0,0.0
ur.016441070645.74,31.0,0.0,0.0
ur.0623535231.74,31.0,0.0,0.0
ur.011254246157.23,31.0,0.0,0.0
ur.014176435205.06,31.0,0.0,0.0
ur.0624140501.04,31.0,0.0,0.0
ur.016435072005.76,31.0,0.0,0.0
ur.010741546007.00,31.0,0.0,0.0
ur.015211341047.82,31.0,0.0,0.0
ur.014555155750.34,31.0,0.0,0.0
ur.01323531602.12,31.0,0.0,0.0
ur.01060210277.30,31.0,0.0,0.0
ur.012103461407.97,31.0,0.0,0.0
ur.016444243461.55,31.0,0.0,0.0
ur.01016455437.29,31.0,0.0,0.0
ur.0772431715.51,31.0,0.0,0.0
ur.014202276305.02,31.0,0.0,0.0
ur.0636343635.43,47.0,4.108125872976748e-05,5.4775011639689975e-05
ur.015010233236.42,31.0,0.0,0.0
ur.010756144063.21,24.0,0.0,0.0
ur.0755404337.70,15.0,0.0,0.0
ur.01353255137.34,15.0,0.0,0.0
ur.016002233337.66,15.0,0.0,0.0
ur.01004607661.33,15.0,0.0,0.0
ur.01235041001.51,15.0,0.0,0.0
ur.012607345145.86,15.0,0.0,0.0
ur.011432406141.71,15.0,0.0,0.0
ur.016645727137.35,15.0,0.0,0.0
ur.013130557737.19,15.0,0.0,0.0
ur.016411312721.05,15.0,0.0,0.0
ur.016122626277.16,15.0,0.0,0.0
ur.01260014305.30,15.0,0.0,0.0
ur.016542516341.71,15.0,0.0,0.0
ur.07540440717.69,15.0,0.0,0.0
ur.01251637415.26,15.0,0.0,0.0
ur.01174525007.57,32.0,0.0,0.0
ur.015670363230.14,32.0,0.0,0.0
ur.011366224763.29,32.0,0.0,0.0
ur.013502525745.94,32.0,0.0,0.0
ur.012617325417.08,32.0,0.0,0.0
ur.011053462137.38,32.0,0.0,0.0
ur.010077726257.85,32.0,0.0,0.0
ur.014300526027.28,79.0,0.0007394626571358151,0.0005888313751266675
ur.01011335463.10,32.0,0.0,0.0
ur.01152765120.62,32.0,0.0,0.0
ur.01322603230.03,32.0,0.0,0.0
ur.01173063147.45,69.0,0.0008353189275052727,0.0008216251745953502
ur.010050230313.44,32.0,0.0,0.0
ur.011501503241.52,32.0,0.0,0.0
ur.011230367143.77,32.0,0.0,0.0
ur.012571060534.30,32.0,0.0,0.0
ur.0631506070.98,32.0,0.0,0.0
ur.07635426143.00,32.0,0.0,0.0
ur.010031005630.26,32.0,0.0,0.0
ur.01064252432.68,32.0,0.0,0.0
ur.015766703677.11,32.0,0.0,0.0
ur.011774617025.45,32.0,0.0,0.0
ur.01030517016.40,32.0,0.0,0.0
ur.01207100767.45,32.0,0.0,0.0
ur.01337754124.73,72.0,0.00060252512803659,0.000575137622216745
ur.011541376741.39,53.0,0.0009585627036945753,0.0007120751513159701
ur.016673655011.65,32.0,0.0,0.0
ur.0726743307.23,55.0,0.0002601813052885273,0.0001780187878289924
ur.01044536350.91,32.0,0.0,0.0
ur.0770137570.47,32.0,0.0,0.0
ur.0663572477.17,28.0,0.0,0.0
ur.01372205530.28,28.0,0.0,0.0
ur.0765321665.00,28.0,0.0,0.0
ur.010355634151.50,28.0,0.0,0.0
ur.01064730517.67,28.0,0.0,0.0
ur.01272013554.93,28.0,0.0,0.0
ur.01015323646.23,28.0,0.0,0.0
ur.014301423421.48,28.0,0.0,0.0
ur.0611431005.00,28.0,0.0,0.0
ur.016711716547.96,28.0,0.0,0.0
ur.07347316107.12,28.0,0.0,0.0
ur.01304604222.70,28.0,0.0,0.0
ur.0722206160.49,28.0,0.0,0.0
ur.01121320221.35,28.0,0.0,0.0
ur.01015323411.49,28.0,0.0,0.0
ur.0750211431.52,28.0,0.0,0.0
ur.01266700374.58,28.0,0.0,0.0
ur.014525541507.34,28.0,0.0,0.0
ur.015323122107.54,28.0,0.0,0.0
ur.07430571417.64,28.0,0.0,0.0
ur.0673403506.86,28.0,0.0,0.0
ur.014574352677.16,28.0,0.0,0.0
ur.01261146267.06,28.0,0.0,0.0
ur.01360117226.91,28.0,0.0,0.0
ur.01046320104.06,28.0,0.0,0.0
ur.0733453624.76,28.0,0.0,0.0
ur.015255707153.79,10.0,0.0,0.0
ur.01062013453.53,10.0,0.0,0.0
ur.0742200030.30,10.0,0.0,0.0
ur.0741530051.03,10.0,0.0,0.0
ur.015537104724.57,10.0,0.0,0.0
ur.0666447567.55,10.0,0.0,0.0
ur.01100456345.01,10.0,0.0,0.0
ur.0722025747.78,10.0,0.0,0.0
ur.014335002177.17,10.0,0.0,0.0
ur.015335223703.81,10.0,0.0,0.0
ur.015253207301.40,20.0,0.0,0.0
ur.01113622570.73,20.0,0.0,0.0
ur.013670434261.34,20.0,0.0,0.0
ur.011023061533.09,47.0,0.00041081258729767494,0.000520362610577055
ur.01227275671.49,20.0,0.0,0.0
ur.07577610547.15,20.0,0.0,0.0
ur.0766213677.21,20.0,0.0,0.0
ur.01064676316.33,20.0,0.0,0.0
ur.01224262616.31,56.0,0.00031495631692821736,0.0003834250814778299
ur.07560202662.03,20.0,0.0,0.0
ur.01251025322.55,20.0,0.0,0.0
ur.0656541200.82,71.0,0.0020129816777586075,0.0019582066661189184
ur.01011042064.79,32.0,0.0011228877386136454,0.0009037876920548853
ur.01224564662.27,71.0,0.0017664941253800034,0.001328294032262483
ur.07755471427.75,22.0,0.0,0.0
ur.01371164223.74,22.0,0.0,0.0
ur.012462404701.20,22.0,0.0,0.0
ur.01277612255.46,22.0,0.0,0.0
ur.01247342450.09,80.0,0.0014241503026319407,0.0016706378550105459
ur.01062160520.88,22.0,0.0,0.0
ur.011031346120.85,22.0,0.0,0.0
ur.012456432307.20,22.0,0.0,0.0
ur.016700037571.00,22.0,0.0,0.0
ur.01015562231.29,22.0,0.0,0.0
ur.01214013553.09,22.0,0.0,0.0
ur.01255605525.91,13.0,0.0,0.0
ur.010457424472.22,13.0,0.0,0.0
ur.01061747024.07,13.0,0.0,0.0
ur.07671422302.12,32.0,0.0008079314216854277,0.0006709938925862026
ur.0747043771.77,13.0,0.0,0.0
ur.010655675015.17,13.0,0.0,0.0
ur.01154432301.58,13.0,0.0,0.0
ur.01055536240.99,13.0,0.0,0.0
ur.013361110614.84,13.0,0.0,0.0
ur.01311553066.30,18.0,0.0,0.0
ur.011302404554.81,13.0,0.0,0.0
ur.0771763124.46,13.0,0.0,0.0
ur.0663306677.23,34.0,0.0,0.0
ur.01310443326.54,34.0,0.0,0.0
ur.012246776476.28,34.0,0.0,0.0
ur.0706013543.54,34.0,0.0,0.0
ur.01155075406.85,34.0,0.0,0.0
ur.016243751607.79,34.0,0.0,0.0
ur.0741237660.03,34.0,0.0,0.0
ur.010665321525.48,34.0,0.0,0.0
ur.013666653465.59,34.0,0.0,0.0
ur.01063706545.04,34.0,0.0,0.0
ur.013553711521.39,34.0,0.0,0.0
ur.0703665246.52,34.0,0.0,0.0
ur.01166032641.26,34.0,0.0,0.0
ur.015156747461.55,34.0,0.0,0.0
ur.0754727434.08,34.0,0.0,0.0
ur.010644217661.46,34.0,0.0,0.0
ur.010426215042.38,34.0,0.0,0.0
ur.01162574362.05,34.0,0.0,0.0
ur.01164326015.08,34.0,0.0,0.0
ur.0677736440.29,45.0,0.0001780187878289924,8.216251745953497e-05
ur.014006776502.02,34.0,0.0,0.0
ur.011123307633.01,34.0,0.0,0.0
ur.01113406277.04,138.0,0.0029030756169035566,0.003067400651822624
ur.012516250633.54,34.0,0.0,0.0
ur.01264737414.70,34.0,0.0,0.0
ur.01322626065.72,34.0,0.0,0.0
ur.012266613364.42,134.0,0.004327225919535475,0.003943800838057651
ur.01120140410.39,34.0,0.0,0.0
ur.01104742263.37,61.0,0.0003286500698381399,0.000465587598937365
ur.01056256313.04,53.0,8.216251745953497e-05,0.00010955002327937996
ur.01010143113.52,53.0,0.00010955002327937996,9.585627036945747e-05
ur.0770340363.50,115.0,0.00045189384602744247,0.00042450634020759745
ur.0727361072.33,34.0,0.0,0.0
ur.013065113660.54,34.0,0.0,0.0
ur.0703130243.00,34.0,0.0,0.0
ur.011313043371.25,1.0,0.0,0.0
ur.010267051553.57,1.0,0.0,0.0
ur.0702560534.52,4.0,0.0,0.0
