,Degree Centrality,Closeness Centrality,Betweenness Centrality
ur.01104071453.58,71.0,8.216251745953497e-05,1.3693752909922494e-05
ur.01334546453.69,50.0,0.0,0.0
ur.01041617353.03,50.0,0.0,0.0
ur.01024245044.46,50.0,0.0,0.0
ur.01126005312.27,60.0,0.0,0.0
ur.01242233712.09,60.0,0.0,0.0
ur.01356462312.29,50.0,0.0,0.0
ur.0701171412.44,50.0,0.0,0.0
ur.0637541760.46,50.0,0.0,0.0
ur.01246075012.73,50.0,0.0,0.0
ur.01362323412.99,50.0,0.0,0.0
ur.01357120535.69,60.0,0.0,0.0
ur.01135507512.47,50.0,0.0,0.0
ur.01263403641.35,60.0,0.0,0.0
ur.01366164512.96,60.0,0.0,0.0
ur.0741365311.66,60.0,0.0,0.0
ur.01025122212.75,50.0,0.0,0.0
ur.01255577212.37,54.0,1.3693752909922494e-05,0.0
ur.0646724752.08,50.0,0.0,0.0
ur.013313712354.40,50.0,0.0,0.0
ur.01213630352.87,50.0,0.0,0.0
ur.0676354546.32,68.0,0.0006573001396762801,0.0007394626571358151
ur.01072045725.06,50.0,0.0,0.0
ur.01005364072.23,51.0,2.7387505819844987e-05,2.7387505819844987e-05
ur.01167407705.31,50.0,0.0,0.0
ur.01227336225.24,50.0,0.0,0.0
ur.0733121530.09,50.0,0.0,0.0
ur.012540576237.80,50.0,0.0,0.0
ur.01166435217.61,50.0,0.0,0.0
ur.0773565751.16,78.0,2.7387505819844987e-05,6.846876454961247e-05
ur.01343422252.42,50.0,0.0,0.0
ur.01112000737.73,50.0,0.0,0.0
ur.0657256733.90,50.0,0.0,0.0
ur.01012210243.22,50.0,0.0,0.0
ur.0714473541.83,64.0,2.7387505819844987e-05,0.0
ur.0576307763.23,111.0,0.0002601813052885273,0.00039711883438775243
ur.01213552277.91,82.0,0.00013693752909922494,0.0001780187878289924
ur.01361726471.52,72.0,9.585627036945747e-05,8.216251745953497e-05
ur.0715532521.48,8.0,0.0,0.0
ur.0576007122.99,8.0,0.0,0.0
ur.0720122743.43,8.0,0.0,0.0
ur.01203045115.42,8.0,0.0,0.0
ur.01273735054.22,8.0,0.0,0.0
ur.01304345177.68,8.0,0.0,0.0
ur.0774634153.37,44.0,0.0001643250349190699,0.00027387505819844983
ur.0747622227.24,8.0,0.0,0.0
ur.0721137421.09,1.0,0.0,0.0
ur.01334656507.45,1.0,0.0,0.0
ur.014761420217.17,20.0,2.7387505819844987e-05,1.3693752909922494e-05
ur.01127603222.49,15.0,0.0,0.0
ur.01136372466.34,5.0,0.0,0.0
ur.0715725133.17,3.0,0.0,0.0
ur.0612703651.56,3.0,0.0,0.0
ur.0767244462.65,0.0,0.0,0.0
ur.0723225535.12,1.0,0.0,0.0
ur.0731602220.42,22.0,2.7387505819844987e-05,1.3693752909922494e-05
ur.01064104505.36,40.0,2.7387505819844987e-05,1.3693752909922494e-05
ur.01323373756.55,2.0,0.0,0.0
ur.0753606547.56,3.0,6.846876454961247e-05,2.7387505819844987e-05
ur.0601615312.21,20.0,2.7387505819844987e-05,0.0
ur.0763261534.38,1.0,0.0,0.0
ur.01170030235.62,1.0,0.0,0.0
ur.07467421005.71,1.0,0.0,0.0
ur.01016511256.86,2.0,0.0,0.0
ur.01200320677.32,2.0,0.0,0.0
ur.0640502067.59,4.0,0.0,0.0
ur.01072763067.44,4.0,0.0,0.0
ur.0761333560.97,22.0,0.00019171254073891488,0.00013693752909922494
ur.07461536757.28,114.0,0.0014241503026319407,0.0013419877851724056
ur.0601424570.09,4.0,0.00028756881110837234,0.0002464875523786048
ur.0642007165.19,8.0,0.0,0.0
ur.0724110341.49,59.0,0.00012324377618930246,0.0001643250349190699
ur.01146613616.62,30.0,4.108125872976748e-05,2.7387505819844987e-05
ur.01331275011.65,46.0,0.00015063128200914743,0.0001643250349190699
ur.0766252706.11,29.0,4.108125872976748e-05,5.4775011639689975e-05
ur.0734076103.76,41.0,5.4775011639689975e-05,6.846876454961247e-05
ur.0627055570.40,24.0,0.0,0.0
ur.0756647470.97,30.0,0.0,0.0
ur.01041454015.01,0.0,0.0,0.0
ur.0734255472.94,4.0,0.0,0.0
ur.0626022376.22,4.0,0.0,0.0
ur.01250421753.04,12.0,0.00015063128200914743,0.00020540629364883736
ur.01202502324.01,4.0,0.0,0.0
ur.01060307613.14,8.0,0.00012324377618930246,0.00010955002327937996
ur.01155560260.16,8.0,0.0,0.0
ur.011620577365.33,1.0,0.0,0.0
ur.012135555644.17,15.0,2.7387505819844987e-05,1.3693752909922494e-05
ur.011154156437.15,1.0,0.0,0.0
ur.0746650173.08,0.0,0.0,0.0
ur.0601023007.51,0.0,0.0,0.0
ur.01273437327.74,2.0,0.0,0.0
ur.015526407527.78,25.0,2.7387505819844987e-05,1.3693752909922494e-05
ur.01322754657.01,1.0,0.0,0.0
ur.01274045037.50,1.0,0.0,0.0
ur.01122327331.36,7.0,0.0,0.0
ur.01160620574.24,7.0,0.0,0.0
ur.01146174725.88,7.0,0.0,0.0
ur.0750106577.41,7.0,0.0,0.0
ur.0710072760.39,7.0,0.0,0.0
ur.0641246755.42,14.0,8.216251745953497e-05,0.00013693752909922494
ur.01272763674.14,2.0,0.0,0.0
ur.07536063313.06,2.0,0.0,0.0
ur.0631757532.92,14.0,2.7387505819844987e-05,1.3693752909922494e-05
ur.01117337375.76,25.0,0.0001643250349190699,0.00020540629364883736
ur.01303122145.26,9.0,2.7387505819844987e-05,2.7387505819844987e-05
ur.01226365152.12,5.0,0.0,0.0
ur.01067565120.00,5.0,0.0,0.0
ur.0677130200.72,15.0,0.00027387505819844983,0.00043820009311751996
ur.0602330452.15,1.0,0.0,0.0
ur.01074674507.32,47.0,6.846876454961247e-05,0.00010955002327937996
ur.01310336517.29,8.0,0.0,0.0
ur.01117570412.41,8.0,0.0,0.0
ur.0755116056.74,8.0,0.0,0.0
ur.01341036245.96,14.0,4.108125872976748e-05,4.108125872976748e-05
ur.01201351147.53,8.0,0.0,0.0
ur.01137457656.58,8.0,0.0,0.0
ur.01205573056.81,8.0,0.0,0.0
ur.0632633170.98,18.0,0.00020540629364883736,0.00031495631692821736
ur.01276276114.28,14.0,0.00010955002327937996,0.0001780187878289924
ur.01143207523.53,15.0,2.7387505819844987e-05,2.7387505819844987e-05
ur.0651302423.70,1.0,0.0,0.0
ur.01234430432.39,9.0,0.0,1.3693752909922494e-05
ur.01012165552.07,33.0,0.00013693752909922494,0.00012324377618930246
ur.0746660377.78,27.0,0.0,0.0
ur.01255237555.20,123.0,0.0016980253608303909,0.0014104565497220182
ur.0737041433.55,31.0,0.0,8.216251745953497e-05
ur.01205371377.68,27.0,0.0,0.0
ur.01124274711.28,45.0,0.0003560375756579849,0.0002464875523786048
ur.0627062114.54,27.0,0.0,0.0
ur.0766511212.43,27.0,0.0,0.0
ur.0626711652.47,36.0,1.3693752909922494e-05,1.3693752909922494e-05
ur.01177335377.34,36.0,2.7387505819844987e-05,0.0
ur.0607320300.30,49.0,4.108125872976748e-05,0.0
ur.0715344541.81,27.0,0.0,0.0
ur.01164165252.97,27.0,0.0,0.0
ur.01056410623.19,52.0,0.00020540629364883736,0.00020540629364883736
ur.01322414416.99,13.0,0.0,0.0
ur.01304642126.18,13.0,0.0,0.0
ur.01044010016.65,13.0,0.0,0.0
ur.0757000577.34,13.0,0.0,0.0
ur.01112236622.36,19.0,0.00021910004655875984,0.00013693752909922494
ur.01200207017.69,1.0,0.0,0.0
ur.01303323410.18,1.0,0.0,0.0
ur.0724247022.53,2.0,0.0,0.0
ur.0722574726.55,2.0,0.0,0.0
ur.01002431774.08,2.0,0.0,0.0
ur.0662406162.03,1.0,0.0,0.0
ur.01151522143.01,1.0,0.0,0.0
ur.01133723747.02,2.0,0.0,0.0
ur.0714377710.73,15.0,0.0,0.0
ur.0743140252.08,15.0,0.0,0.0
ur.01011253452.92,15.0,0.0,0.0
ur.01125502052.61,15.0,0.0,0.0
ur.01241730452.43,15.0,0.0,0.0
ur.01251455737.68,15.0,0.0,0.0
ur.07424321065.28,1.0,0.0,0.0
ur.01245220476.34,1.0,0.0,0.0
ur.01162350142.11,1.0,0.0,0.0
ur.01053533321.15,1.0,0.0,0.0
ur.01273546277.04,2.0,0.0,0.0
ur.0645440706.35,2.0,0.0,0.0
ur.01041506467.97,4.0,0.0,0.0
ur.01113242730.04,0.0,0.0,0.0
ur.0675345616.51,31.0,4.108125872976748e-05,1.3693752909922494e-05
ur.016226422607.46,36.0,2.7387505819844987e-05,1.3693752909922494e-05
ur.0651665476.40,0.0,0.0,0.0
ur.011135120262.48,44.0,0.00028756881110837234,0.00043820009311751996
ur.0675501121.41,72.0,0.0007668501629556602,0.0007942376687755052
ur.013324126207.77,15.0,0.0,0.0
ur.01156600271.41,15.0,0.0,0.0
ur.0743101406.64,15.0,0.0,0.0
ur.01300742611.27,15.0,0.0,0.0
ur.0636701003.12,15.0,0.0,0.0
ur.01007346474.09,15.0,0.0,0.0
ur.010315745642.93,15.0,0.0,0.0
ur.01062377044.17,15.0,0.0,0.0
ur.01156563006.08,15.0,0.0,0.0
ur.01075177143.30,44.0,2.7387505819844987e-05,9.585627036945747e-05
ur.011173223674.59,4.0,0.0,0.0
ur.01343664101.76,4.0,0.0,0.0
ur.01203614656.81,4.0,0.0,0.0
ur.01312660244.19,24.0,0.00021910004655875984,0.00012324377618930246
ur.01014400127.84,4.0,0.0,0.0
ur.0643204773.41,1.0,0.0,0.0
ur.0605552724.03,3.0,0.0,2.7387505819844987e-05
ur.013117453357.11,9.0,1.3693752909922494e-05,1.3693752909922494e-05
ur.0623355300.61,24.0,0.0,0.0
ur.01250363166.28,24.0,0.0,0.0
ur.0624300200.25,24.0,0.0,0.0
ur.01155561176.00,24.0,0.0,0.0
ur.0740504322.35,24.0,0.0,0.0
ur.012545740407.72,24.0,0.0,0.0
ur.01071076330.44,24.0,0.0,0.0
ur.01015537423.50,24.0,0.0,0.0
ur.01161037210.97,24.0,0.0,0.0
ur.01173506134.83,24.0,0.0,0.0
ur.01026736760.61,24.0,0.0,0.0
ur.01356310761.27,24.0,0.0,0.0
ur.01040755735.26,24.0,0.0,0.0
ur.01171637450.05,24.0,0.0,0.0
ur.0627516300.77,24.0,0.0,0.0
ur.07671422302.12,71.0,0.00010955002327937996,0.0001643250349190699
ur.01103677731.69,39.0,0.0,0.0
ur.015062432042.16,24.0,0.0,0.0
ur.0752441746.30,24.0,0.0,0.0
ur.010066434112.06,24.0,0.0,0.0
ur.014621347512.77,79.0,0.0001643250349190699,0.00012324377618930246
ur.014242120072.04,79.0,0.00015063128200914743,0.00013693752909922494
ur.013531143517.04,65.0,0.00030126256401829485,0.00019171254073891488
ur.01362152061.09,24.0,0.0,0.0
ur.0652735016.56,88.0,0.00031495631692821736,0.00042450634020759745
ur.01167433705.06,14.0,0.0,4.108125872976748e-05
ur.01133250763.44,3.0,0.0,0.0
ur.073274325.55,0.0,0.0,0.0
ur.01000200404.60,15.0,0.0,0.0
ur.01002706263.33,15.0,0.0,0.0
ur.01065071373.57,15.0,0.0,0.0
ur.01024721155.96,15.0,0.0,0.0
ur.0736076616.16,15.0,0.0,0.0
ur.01251334426.51,15.0,0.0,0.0
ur.01246256374.21,15.0,0.0,0.0
ur.01120440416.87,15.0,0.0,0.0
ur.01166553616.41,15.0,0.0,0.0
ur.01234667016.39,15.0,0.0,0.0
ur.01303002216.30,15.0,0.0,0.0
ur.0625511316.55,15.0,0.0,0.0
ur.01016620552.79,18.0,0.00012324377618930246,8.216251745953497e-05
ur.01203661510.50,5.0,0.0,0.0
ur.0767373523.99,41.0,2.7387505819844987e-05,6.846876454961247e-05
ur.01143412402.60,21.0,4.108125872976748e-05,2.7387505819844987e-05
ur.01165654223.41,2.0,0.0,0.0
ur.0726400044.33,2.0,0.0,0.0
ur.01010326674.37,6.0,0.0,0.0
ur.0674600050.37,6.0,0.0,0.0
ur.01152070337.07,48.0,0.0,0.0
ur.0623330607.65,10.0,0.0,0.0
ur.01125117641.59,12.0,0.0,0.0
ur.01057004441.19,10.0,0.0,0.0
ur.013641610502.52,19.0,4.108125872976748e-05,1.3693752909922494e-05
ur.01314006546.27,10.0,0.0,0.0
ur.0606540355.08,10.0,0.0,0.0
ur.01336764163.73,10.0,0.0,0.0
ur.0744011632.03,23.0,0.0001643250349190699,8.216251745953497e-05
ur.0727411701.60,22.0,1.3693752909922494e-05,6.846876454961247e-05
ur.0762403112.60,20.0,0.0,0.0
ur.01270755540.77,31.0,1.3693752909922494e-05,1.3693752909922494e-05
ur.01067655627.34,44.0,6.846876454961247e-05,9.585627036945747e-05
ur.01143531302.37,9.0,0.0,0.0
ur.0742070470.48,16.0,0.0,0.0
ur.01340647231.33,31.0,0.0,0.0
ur.01360152232.49,9.0,0.0,0.0
ur.0660011343.73,1.0,0.0,0.0
ur.01065565104.51,9.0,0.0,0.0
ur.011062671000.65,2.0,0.0,0.0
ur.01235570530.54,1.0,0.0,0.0
ur.01131606441.26,7.0,0.0,0.0
ur.01225724261.97,9.0,1.3693752909922494e-05,2.7387505819844987e-05
ur.01053604045.86,7.0,0.0,0.0
ur.01117424072.08,7.0,0.0,0.0
ur.01235520215.58,7.0,0.0,0.0
ur.01233652472.17,17.0,0.0,0.0
ur.0740723372.55,7.0,0.0,0.0
ur.012703571717.11,8.0,0.0,0.0
ur.0602063147.34,22.0,0.00015063128200914743,0.00020540629364883736
ur.07402514737.19,17.0,0.0,0.0
ur.01267531003.98,30.0,4.108125872976748e-05,1.3693752909922494e-05
ur.0700745076.93,22.0,0.00023279379946868233,0.0001780187878289924
ur.01157261130.11,19.0,1.3693752909922494e-05,2.7387505819844987e-05
ur.01066230676.75,17.0,0.0,0.0
ur.01133035020.92,20.0,0.00027387505819844983,0.0002464875523786048
ur.0770154001.87,17.0,0.0,0.0
ur.01177707331.25,20.0,0.00015063128200914743,0.00021910004655875984
ur.01047312653.70,17.0,0.0,0.0
ur.01150744467.29,17.0,0.0,0.0
ur.01266322560.43,17.0,0.0,0.0
ur.01175160625.00,17.0,0.0,0.0
ur.01274742443.26,1.0,0.0,0.0
ur.01106656640.24,1.0,0.0,0.0
ur.01217510427.24,10.0,0.0,0.0
ur.014341712617.00,10.0,0.0,0.0
ur.0632245302.94,10.0,0.0,0.0
ur.01276245031.37,30.0,0.0,0.0
ur.01271254537.18,10.0,0.0,0.0
ur.01257633301.53,19.0,0.0,0.0
ur.01367065301.86,25.0,0.0,0.0
ur.0744215163.07,19.0,0.0,1.3693752909922494e-05
ur.01300502407.41,24.0,0.0,1.3693752909922494e-05
ur.01111544374.72,53.0,0.00015063128200914743,0.00012324377618930246
ur.01370241012.19,88.0,0.0003286500698381399,0.00039711883438775243
ur.01154114777.18,21.0,0.0,0.0
ur.01173275114.70,21.0,0.0,0.0
ur.010134103221.85,21.0,0.0,0.0
ur.01355636714.23,21.0,0.0,0.0
ur.01262433142.99,21.0,0.0,0.0
ur.01041017217.26,21.0,0.0,0.0
ur.0746461214.08,21.0,0.0,0.0
ur.01340461666.30,30.0,4.108125872976748e-05,6.846876454961247e-05
ur.01056247545.06,21.0,0.0,0.0
ur.01131023014.89,21.0,0.0,0.0
ur.0720046466.17,21.0,0.0,0.0
ur.01255727474.55,21.0,0.0,0.0
ur.01313364614.85,22.0,0.0,0.0
ur.01251050605.78,51.0,8.216251745953497e-05,5.4775011639689975e-05
ur.0641337237.05,21.0,0.0,0.0
ur.016375473262.33,36.0,0.0,0.0
ur.01346766346.74,39.0,0.00012324377618930246,0.00012324377618930246
ur.01104256446.01,36.0,0.0,0.0
ur.0636730532.43,38.0,9.585627036945747e-05,6.846876454961247e-05
ur.0731472755.91,36.0,0.0,0.0
ur.01146361662.06,36.0,0.0,0.0
ur.01122134166.58,36.0,0.0,0.0
ur.012440172757.29,53.0,0.00027387505819844983,0.00030126256401829485
ur.01013202542.29,36.0,0.0,0.0
ur.0602051361.00,36.0,0.0,0.0
ur.01243514105.75,45.0,0.00031495631692821736,0.0003286500698381399
ur.01117060472.74,65.0,0.0008079314216854277,0.0008079314216854277
ur.0757216216.20,37.0,1.3693752909922494e-05,9.585627036945747e-05
ur.013322314602.48,36.0,0.0,0.0
ur.015434510637.88,36.0,0.0,0.0
ur.01302237455.82,44.0,0.00049297510475721,0.000520362610577055
ur.01134661634.94,30.0,0.0,0.0
ur.01212134763.61,33.0,0.0004792813518472875,0.00045189384602744247
ur.012722154622.48,30.0,0.0,0.0
ur.01114124220.46,30.0,0.0,0.0
ur.0675053155.92,30.0,0.0,0.0
ur.01172747243.45,30.0,0.0,0.0
ur.01104304606.07,30.0,0.0,0.0
ur.0576452551.25,30.0,0.0,0.0
ur.0674242337.48,30.0,0.0,0.0
ur.0741320675.65,38.0,0.0002464875523786048,0.00021910004655875984
ur.0611346754.19,30.0,0.0,0.0
ur.0751327062.84,30.0,0.0,0.0
ur.01050472741.06,30.0,0.0,0.0
ur.01210271607.06,30.0,0.0,0.0
ur.01037051334.37,30.0,0.0,0.0
ur.0624300770.52,0.0,0.0,0.0
ur.01174025616.34,1.0,0.0,0.0
ur.01226464655.41,10.0,2.7387505819844987e-05,1.3693752909922494e-05
ur.015167076557.47,37.0,6.846876454961247e-05,6.846876454961247e-05
ur.01264743633.20,30.0,6.846876454961247e-05,2.7387505819844987e-05
ur.01220164171.08,11.0,0.0,0.0
ur.050562250.46,11.0,0.0,0.0
ur.01242006400.84,11.0,0.0,0.0
ur.01310121600.84,11.0,0.0,0.0
ur.01253212063.20,11.0,0.0,0.0
ur.0756605646.80,26.0,5.4775011639689975e-05,2.7387505819844987e-05
ur.0705470557.14,18.0,1.3693752909922494e-05,0.0
ur.01205470737.05,53.0,0.00013693752909922494,0.00013693752909922494
ur.01325325763.03,2.0,0.0,0.0
ur.01322317563.51,2.0,0.0,0.0
ur.0764263463.90,2.0,0.0,0.0
ur.01105506414.65,30.0,9.585627036945747e-05,6.846876454961247e-05
ur.01061770267.86,9.0,0.0,0.0
ur.01200710032.12,9.0,0.0,0.0
ur.0726737006.45,8.0,0.0,0.0
ur.01144107146.54,8.0,0.0,0.0
ur.0737344230.31,4.0,0.0,0.0
ur.01346754703.72,0.0,0.0,0.0
ur.01355544244.49,27.0,2.7387505819844987e-05,4.108125872976748e-05
ur.01265417050.12,2.0,0.0,0.0
ur.01033314441.17,1.0,0.0,0.0
ur.0677063046.97,2.0,0.0,0.0
ur.01067153172.93,2.0,0.0,0.0
ur.0752547400.15,2.0,0.0,0.0
ur.01037331666.51,6.0,0.0,0.0
ur.014104546402.63,6.0,0.0,0.0
ur.0654147603.48,6.0,0.0,0.0
ur.01071106021.87,6.0,0.0,0.0
ur.01235416712.35,6.0,0.0,0.0
ur.01233135277.69,6.0,0.0,0.0
ur.01060246662.72,6.0,0.0,0.0
ur.01163325074.60,11.0,5.4775011639689975e-05,5.4775011639689975e-05
ur.0765405467.36,25.0,0.00019171254073891488,9.585627036945747e-05
ur.01052517317.47,5.0,0.0,0.0
ur.01147416327.14,7.0,1.3693752909922494e-05,0.0
ur.01304111176.93,9.0,0.0,1.3693752909922494e-05
ur.01114745041.35,9.0,0.0,0.0
ur.0767002021.11,1.0,0.0,0.0
ur.016076401572.36,20.0,9.585627036945747e-05,0.00012324377618930246
ur.0605331421.75,0.0,0.0,0.0
ur.0742367742.23,8.0,0.0,0.0
ur.01056616342.91,4.0,0.0,0.0
ur.01046756330.36,4.0,0.0,0.0
ur.0601574744.77,11.0,0.00010955002327937996,4.108125872976748e-05
ur.01037117570.71,4.0,0.0,0.0
ur.0622142430.21,4.0,0.0,0.0
ur.0736371030.52,4.0,0.0,0.0
ur.01040067476.40,3.0,0.0,0.0
ur.01244207012.98,3.0,0.0,0.0
ur.01322731564.10,3.0,0.0,0.0
ur.0575434330.06,3.0,0.0,0.0
ur.01275600070.19,2.0,0.0,0.0
ur.01103220101.54,16.0,2.7387505819844987e-05,0.0
ur.015242253641.15,7.0,2.7387505819844987e-05,0.0
ur.0637460303.01,24.0,2.7387505819844987e-05,0.00010955002327937996
ur.01011461550.55,16.0,0.0,0.0
ur.01245777650.55,16.0,0.0,0.0
ur.07562422057.98,16.0,0.0,0.0
ur.0712074215.52,21.0,0.00020540629364883736,0.00015063128200914743
ur.01125405300.16,1.0,0.0,0.0
ur.0765506455.85,1.0,0.0,0.0
ur.01217722327.86,0.0,0.0,0.0
ur.0633512371.62,16.0,0.0001780187878289924,0.0002464875523786048
ur.01074341567.28,1.0,0.0,0.0
ur.0632342121.18,7.0,0.0,0.0
ur.01345733130.70,4.0,0.0,0.0
ur.01141767607.92,4.0,0.0,0.0
ur.01310110730.30,4.0,0.0,0.0
ur.01073666027.48,4.0,0.0,0.0
ur.01325503337.31,3.0,0.0,0.0
ur.0705314543.11,3.0,0.0,0.0
ur.01222446061.86,3.0,0.0,0.0
ur.01234741503.17,3.0,0.0,0.0
ur.01003520330.44,3.0,0.0,0.0
ur.0626500313.81,5.0,2.7387505819844987e-05,2.7387505819844987e-05
ur.012026160442.35,7.0,0.00010955002327937996,0.00010955002327937996
ur.011773664264.01,0.0,0.0,0.0
ur.01025001117.65,12.0,0.0,0.0
ur.0772502506.53,12.0,0.0,0.0
ur.010012520637.91,12.0,0.0,0.0
ur.011304441344.77,12.0,0.0,0.0
ur.0712321107.74,12.0,0.0,0.0
ur.01014327415.21,12.0,0.0,0.0
ur.07660654727.87,31.0,1.3693752909922494e-05,2.7387505819844987e-05
ur.0612220036.53,14.0,2.7387505819844987e-05,4.108125872976748e-05
ur.0610526442.44,3.0,2.7387505819844987e-05,2.7387505819844987e-05
ur.01210466514.99,2.0,0.0,0.0
ur.010577110362.52,7.0,6.846876454961247e-05,8.216251745953497e-05
ur.0667252300.27,1.0,0.0,0.0
ur.01052576502.74,1.0,0.0,0.0
ur.01125030361.73,3.0,0.0,0.0
ur.01347601244.51,1.0,0.0,0.0
ur.01364133520.17,1.0,0.0,0.0
ur.01175067454.16,2.0,0.0,0.0
ur.0674231621.70,2.0,0.0,0.0
ur.016420443011.20,0.0,0.0,0.0
ur.0644717532.33,1.0,0.0,0.0
ur.07735232263.14,29.0,2.7387505819844987e-05,4.108125872976748e-05
ur.01006701173.15,25.0,2.7387505819844987e-05,5.4775011639689975e-05
ur.015760641477.63,154.0,0.0006709938925862026,0.0008627064333251177
ur.01331167112.63,2.0,0.0,0.0
ur.01236363305.14,2.0,0.0,0.0
ur.012136144102.80,2.0,0.0,0.0
ur.016020631670.15,2.0,0.0,0.0
ur.015033167075.03,2.0,0.0,0.0
ur.01174451640.24,2.0,0.0,0.0
ur.013637504652.30,2.0,0.0,0.0
ur.01330710500.42,14.0,0.0,0.0
ur.0752145771.64,18.0,4.108125872976748e-05,1.3693752909922494e-05
ur.01052650344.32,1.0,0.0,0.0
ur.01216052337.42,1.0,0.0,0.0
ur.01032074516.29,2.0,0.0,0.0
ur.01011176532.96,16.0,0.00019171254073891488,0.00031495631692821736
ur.01065506312.67,2.0,0.0,0.0
ur.01343343503.85,4.0,0.0,0.0
ur.01244002567.27,72.0,5.4775011639689975e-05,0.00012324377618930246
ur.01100243522.39,20.0,0.0,0.0
ur.01277512205.90,5.0,0.0,0.0
ur.01214665374.41,15.0,0.0,0.0
ur.0731224212.27,15.0,0.0,0.0
ur.0722105635.47,15.0,0.0,0.0
ur.0765350006.40,15.0,0.0,0.0
ur.0600417626.84,15.0,0.0,0.0
ur.014325744757.10,13.0,0.0,0.0
ur.0772006665.44,6.0,0.0,0.0
ur.01216201600.23,4.0,0.0,0.0
ur.01225562702.61,4.0,0.0,0.0
ur.01331520012.28,4.0,0.0,0.0
ur.01071652054.03,4.0,0.0,0.0
ur.01000101520.54,13.0,0.0,0.0
ur.01046214720.00,13.0,0.0,0.0
ur.0766773715.09,5.0,0.0,0.0
ur.014121643232.13,14.0,1.3693752909922494e-05,5.4775011639689975e-05
ur.01177604071.76,4.0,0.0,0.0
ur.07772253307.16,4.0,0.0,0.0
ur.01333375053.71,4.0,0.0,0.0
ur.01255052050.60,4.0,0.0,0.0
ur.01211766221.79,4.0,0.0,0.0
ur.0721604402.37,35.0,8.216251745953497e-05,1.3693752909922494e-05
ur.01046537063.72,3.0,0.0,0.0
ur.01242662012.09,3.0,0.0,0.0
ur.01162632434.01,6.0,1.3693752909922494e-05,0.0
ur.01302533020.73,30.0,0.0,0.0
ur.07546274047.34,29.0,0.0,0.0
ur.01024255455.72,29.0,0.0,0.0
ur.0716516011.22,8.0,0.0,0.0
ur.0613472060.53,4.0,0.0,0.0
ur.0705051016.66,4.0,0.0,0.0
ur.0750050100.41,4.0,0.0,0.0
ur.01230321007.10,0.0,0.0,0.0
ur.01320261314.73,1.0,0.0,0.0
ur.0637127314.35,6.0,0.0,0.0
ur.0776336252.10,3.0,0.0,0.0
ur.01361444227.80,6.0,6.846876454961247e-05,5.4775011639689975e-05
ur.01114421101.85,3.0,0.0,0.0
ur.01164020457.14,3.0,0.0,0.0
ur.01162657045.95,12.0,0.0,0.0
ur.01213654247.94,12.0,0.0,0.0
ur.0733270102.88,12.0,0.0,0.0
ur.01001403302.66,12.0,0.0,0.0
ur.0727675702.31,12.0,0.0,0.0
ur.011115735154.43,12.0,0.0,0.0
ur.0743426224.05,12.0,0.0,0.0
ur.014130257112.00,12.0,0.0,0.0
ur.01333523064.66,19.0,0.0001780187878289924,0.00019171254073891488
ur.0641744032.98,11.0,0.0,0.0
ur.0674653217.80,22.0,0.0,1.3693752909922494e-05
ur.0743633237.95,11.0,0.0,0.0
ur.01145203725.39,68.0,0.00021910004655875984,0.0002601813052885273
ur.012762530314.85,11.0,0.0,0.0
ur.011070510237.58,11.0,0.0,0.0
ur.0772641340.05,11.0,0.0,0.0
ur.011423371107.21,1.0,0.0,0.0
ur.0656306545.05,2.0,0.0,0.0
ur.01246254010.54,1.0,0.0,0.0
ur.0676012265.10,40.0,0.0,1.3693752909922494e-05
ur.010236064777.94,40.0,2.7387505819844987e-05,1.3693752909922494e-05
ur.013146663447.65,33.0,1.3693752909922494e-05,0.0
ur.01033411034.68,15.0,0.00012324377618930246,8.216251745953497e-05
ur.0745616736.30,12.0,0.0,0.0
ur.01122107327.28,78.0,0.000520362610577055,0.00020540629364883736
ur.01005112366.82,12.0,0.0,0.0
ur.01223373006.50,11.0,0.0,0.0
ur.012507450242.51,43.0,6.846876454961247e-05,5.4775011639689975e-05
ur.01012026253.34,24.0,8.216251745953497e-05,5.4775011639689975e-05
ur.01171726612.70,0.0,0.0,0.0
ur.0613255354.42,9.0,0.0,0.0
ur.01326310431.90,7.0,0.0,0.0
ur.01360665714.54,4.0,0.0,0.0
ur.0700664170.17,33.0,0.0003697313285679074,0.00039711883438775243
ur.0667320277.14,10.0,0.0,0.0
ur.07724231603.90,12.0,4.108125872976748e-05,4.108125872976748e-05
ur.01067075313.95,13.0,0.00010955002327937996,4.108125872976748e-05
ur.012521232474.34,12.0,0.0,0.0
ur.01127332062.42,10.0,0.0,0.0
ur.01010721111.05,8.0,0.0,0.0
ur.01004526556.65,8.0,0.0,0.0
ur.01052641756.44,8.0,0.0,0.0
ur.0771626145.44,8.0,0.0,0.0
ur.01365632244.94,8.0,0.0,0.0
ur.01331663272.21,8.0,0.0,0.0
ur.014634334007.35,22.0,0.0,0.0
ur.0626026056.16,14.0,0.0,0.0
ur.01163463445.51,14.0,0.0,0.0
ur.0642553404.49,14.0,0.0,0.0
ur.01015101515.39,14.0,0.0,0.0
ur.0713607233.75,24.0,5.4775011639689975e-05,4.108125872976748e-05
ur.01307160056.48,14.0,0.0,0.0
ur.01116602732.26,14.0,0.0,0.0
ur.01330650135.66,31.0,0.00041081258729767494,0.0003834250814778299
ur.0724710073.89,14.0,0.0,0.0
ur.012061351702.64,2.0,0.0,0.0
ur.016632376657.33,2.0,0.0,0.0
