,total,LMICs,LMICs_perc,HICs,Unknown,Avg BC,Avg DC,Avg CC
339,13,1,0.07692307692307693,12,0,64.11393554205115,28.384615384615383,0.12584905696307008
340,22,5,0.22727272727272727,17,0,19459.667634967427,27.772727272727273,0.14272988895548241
341,15,2,0.13333333333333333,13,0,166879.97394880807,37.86666666666667,0.14525851521496486
342,12,3,0.25,9,0,82585.12135717148,35.0,0.13140433223376713
343,22,0,0.0,22,0,247768.87043529155,21.59090909090909,0.1325216375218696
344,17,1,0.058823529411764705,16,0,29917.31360363224,21.11764705882353,0.1345546886388701
345,19,0,0.0,19,0,90511.24687959421,28.263157894736842,0.11520334047825645
346,12,1,0.08333333333333333,11,0,0.0,24.75,0.15036324044601224
347,19,0,0.0,19,0,20241.076087184745,29.736842105263158,0.09998273404223579
348,13,2,0.15384615384615385,11,0,0.0,31.23076923076923,0.15598152724221329
349,19,3,0.15789473684210525,16,0,19637.194790945457,16.105263157894736,0.11330848301620094
350,18,2,0.1111111111111111,16,0,273356.24553780846,30.38888888888889,0.10912539164727159
351,12,0,0.0,12,0,408697.34917100007,17.833333333333332,0.1141763366817568
352,17,1,0.058823529411764705,16,0,212051.17827025993,29.88235294117647,0.12272229061968204
353,19,1,0.05263157894736842,18,0,195540.6835964821,16.157894736842106,0.09188497180271009
354,14,1,0.07142857142857142,13,0,201946.50998958357,23.357142857142858,0.1382105594066905
355,24,0,0.0,24,0,137146.3469943102,17.458333333333332,0.13402870651626955
356,12,0,0.0,12,0,0.0,21.333333333333332,0.12749200753454176
357,33,1,0.030303030303030304,32,0,148061.07305502187,18.848484848484848,0.12180656101488663
358,19,4,0.21052631578947367,15,0,585201.4701604455,28.94736842105263,0.13178703747968515
359,53,2,0.03773584905660377,51,0,58610.57318487661,25.641509433962263,0.11976199750742023
360,12,1,0.08333333333333333,11,0,3.392011831613726,24.25,0.1193582055421119
361,27,1,0.037037037037037035,26,0,1683.1366515492543,22.22222222222222,0.1313247273608434
362,13,0,0.0,13,0,0.6246830092983939,29.0,0.14101996666358277
363,14,1,0.07142857142857142,13,0,151099.11990898047,29.785714285714285,0.11738495926478083
364,12,0,0.0,12,0,259086.69661190594,28.083333333333332,0.1383898951182452
365,21,1,0.047619047619047616,20,0,93070.59508058778,31.38095238095238,0.12129010942242546
366,26,3,0.11538461538461539,23,0,1906.3454546454034,26.46153846153846,0.11106240145589047
367,20,5,0.25,15,0,227604.54907569505,18.3,0.1005961201536267
368,16,0,0.0,16,0,15489.426351935046,22.9375,0.10992472465610241
369,25,1,0.04,24,0,156449.89247259806,37.24,0.1218985534959777
370,12,1,0.08333333333333333,11,0,0.0,30.416666666666668,0.13468558701490757
371,12,2,0.16666666666666666,10,0,14.044184981684966,20.75,0.09324573240885968
372,16,1,0.0625,15,0,5546.086734690395,22.9375,0.07568909373725062
373,16,1,0.0625,15,0,3692.346381187842,18.625,0.11376769779941678
374,17,3,0.17647058823529413,14,0,41880.05308203173,24.764705882352942,0.13236636267046173
375,29,2,0.06896551724137931,27,0,98016.19720381216,33.10344827586207,0.13740538890116413
376,27,0,0.0,27,0,120025.94549663439,20.555555555555557,0.09274576094523818
377,25,3,0.12,22,0,135316.29454232613,20.2,0.1187592259687698
378,15,3,0.2,12,0,240260.50164077568,20.066666666666666,0.12355636364064618
379,34,2,0.058823529411764705,32,0,27335.182121770013,19.147058823529413,0.11025155057237515
380,21,2,0.09523809523809523,19,0,200852.47894972755,26.428571428571427,0.12597057300545642
381,18,4,0.2222222222222222,14,0,149467.6170880444,17.88888888888889,0.14129974439398196
382,14,0,0.0,14,0,652.8133477422514,20.285714285714285,0.13568128508831093
383,22,0,0.0,22,0,0.0,20.363636363636363,0.11845823104335772
384,12,0,0.0,12,0,0.0,31.166666666666668,0.12795643360311978
385,15,0,0.0,15,0,150883.72151043738,28.666666666666668,0.13599172555487027
386,15,2,0.13333333333333333,13,0,27223.64514359273,35.6,0.14040321887327245
387,13,1,0.07692307692307693,12,0,25481.846153831408,18.76923076923077,0.09012475200714186
388,12,0,0.0,12,0,0.0,20.5,0.13194123547757144
389,13,1,0.07692307692307693,12,0,0.0,22.23076923076923,0.13479727848816905
390,19,4,0.21052631578947367,15,0,160303.8392357133,30.105263157894736,0.13841606722590727
391,14,0,0.0,14,0,181503.53482549096,33.357142857142854,0.13902746769659777
392,44,2,0.045454545454545456,42,0,53596.661540019624,23.34090909090909,0.11382942148034783
393,17,5,0.29411764705882354,12,0,130502.01104090754,29.529411764705884,0.14488033133982084
394,18,1,0.05555555555555555,17,0,15758.688812866205,21.666666666666668,0.08043778110810634
395,22,0,0.0,22,0,104672.24213008574,24.09090909090909,0.12420717174979817
396,19,1,0.05263157894736842,18,0,56432.09565680806,22.31578947368421,0.11098931585360583
397,18,3,0.16666666666666666,15,0,28086.250250428107,18.38888888888889,0.11734569585065496
398,19,1,0.05263157894736842,18,0,267302.54571357387,30.736842105263158,0.13837340588182293
399,20,1,0.05,19,0,3964.9995405953537,20.55,0.10928518339975905
400,15,1,0.06666666666666667,14,0,0.0,21.066666666666666,0.13230089628554512
401,27,4,0.14814814814814814,23,0,136842.56298664582,27.14814814814815,0.1311448742016809
402,32,2,0.0625,30,0,49292.37433740724,23.84375,0.11624072955202797
403,17,1,0.058823529411764705,16,0,96356.83740135537,25.352941176470587,0.12510733831300092
404,12,0,0.0,12,0,237135.8347644957,31.583333333333332,0.14001723626748488
405,22,1,0.045454545454545456,21,0,154489.96807104794,27.136363636363637,0.13388816129722525
406,20,0,0.0,20,0,33567.251449673786,25.25,0.10457552209386536
407,14,2,0.14285714285714285,12,0,16591.988585948213,22.714285714285715,0.12463548322933382
408,20,2,0.1,18,0,336266.02147447586,21.6,0.09184986926046955
409,33,3,0.09090909090909091,30,0,175548.22458793464,25.757575757575758,0.12758251331237247
410,39,3,0.07692307692307693,36,0,52618.672553796256,15.897435897435898,0.10592219135706465
411,111,4,0.036036036036036036,107,0,444513.81364031066,17.45045045045045,0.10449971624059005
412,18,1,0.05555555555555555,17,0,10555.356949220693,25.055555555555557,0.115084131003164
413,389,14,0.03598971722365039,375,0,0.0,22.267352185089976,0.12234311824453682
414,15,2,0.13333333333333333,13,0,28995.866666666665,30.4,0.1306026654332951
415,50,2,0.04,48,0,211833.9579998806,17.04,0.09934620675160728
416,16,1,0.0625,15,0,81519.54780793123,21.0,0.11872256559437028
417,18,1,0.05555555555555555,17,0,6526.260442737969,26.22222222222222,0.13278614065196148
418,21,0,0.0,21,0,791.8876224149311,21.047619047619047,0.10691488964856695
419,34,3,0.08823529411764706,31,0,145701.46207113657,21.61764705882353,0.10872007196248552
420,36,6,0.16666666666666666,30,0,87950.47205978271,23.36111111111111,0.12218259782197416
421,18,2,0.1111111111111111,16,0,401276.6270513553,23.88888888888889,0.1172152384802771
422,22,2,0.09090909090909091,20,0,0.011131725417439701,33.09090909090909,0.11526372286223964
423,39,1,0.02564102564102564,38,0,88484.17331305379,18.564102564102566,0.11577006693757298
424,19,3,0.15789473684210525,16,0,38760.96684085573,23.63157894736842,0.14890933126275424
425,15,2,0.13333333333333333,13,0,67815.19167869267,33.0,0.12139390503165758
426,33,2,0.06060606060606061,31,0,96766.95904560959,22.060606060606062,0.11447554593311328
427,31,1,0.03225806451612903,30,0,23885.99639896438,23.516129032258064,0.11327502506668902
428,31,4,0.12903225806451613,27,0,197911.20474516487,21.322580645161292,0.11464294787174659
429,17,0,0.0,17,0,6705.996407468851,40.23529411764706,0.12343439525225429
430,16,1,0.0625,15,0,0.0,21.4375,0.1351041984458775
431,23,0,0.0,23,0,398171.3923539828,25.695652173913043,0.13235620545997206
432,20,1,0.05,19,0,46484.446245346044,27.65,0.13216416911490764
433,25,2,0.08,23,0,271094.715737231,22.04,0.11249476752296284
434,23,1,0.043478260869565216,22,0,60404.68209945238,23.608695652173914,0.1340278424324798
435,20,2,0.1,18,0,39531.55279943171,16.7,0.12017275535172123
436,12,0,0.0,12,0,229754.4436155262,23.75,0.11645844371670645
437,31,0,0.0,31,0,104471.13489809456,20.967741935483872,0.09794537524468373
438,15,2,0.13333333333333333,13,0,659350.437248399,30.333333333333332,0.12330260099877118
439,24,2,0.08333333333333333,22,0,92212.26875199431,26.5,0.13711810397416233
440,14,0,0.0,14,0,16558.181811538383,27.857142857142858,0.1051641112314122
441,20,1,0.05,19,0,58491.050840612734,24.3,0.1285403910562408
442,20,1,0.05,19,0,206283.2208609016,23.75,0.13553147151542194
443,15,0,0.0,15,0,7690.613158761435,28.266666666666666,0.1455884468175582
444,12,0,0.0,12,0,77647.5,20.0,0.08707788717071778
445,45,2,0.044444444444444446,43,0,311706.48510870774,20.68888888888889,0.12603513387163076
446,29,2,0.06896551724137931,27,0,219224.30071093555,25.689655172413794,0.11939077919060567
447,16,1,0.0625,15,0,310.5344194529363,17.4375,0.1190697901428538
448,16,1,0.0625,15,0,6464.758390633752,15.0,0.0903918733126251
449,25,3,0.12,22,0,245587.17045426345,23.44,0.08851742391741028
450,12,1,0.08333333333333333,11,0,9.481481481481486,29.5,0.13947573742573485
451,19,0,0.0,19,0,21213.505380003633,27.894736842105264,0.1346212238671562
452,12,0,0.0,12,0,0.0,20.75,0.12030885811086955
453,14,2,0.14285714285714285,12,0,0.0,21.214285714285715,0.09093258343866381
454,20,4,0.2,16,0,224372.1858086361,23.6,0.11012272432382661
455,29,1,0.034482758620689655,28,0,257566.93272004928,26.93103448275862,0.13047565253698745
456,20,0,0.0,20,0,122165.44803050687,23.45,0.13006228654712548
457,24,3,0.125,21,0,229929.33986614703,20.708333333333332,0.11562434091190388
458,14,2,0.14285714285714285,12,0,60250.41109931231,28.285714285714285,0.11985614639760354
459,23,0,0.0,23,0,1088.7442676214562,30.869565217391305,0.131727340303902
460,11,0,0.0,11,0,0.0,23.90909090909091,0.10461741331412756
461,19,1,0.05263157894736842,18,0,62027.455885091345,25.210526315789473,0.12790978331464162
462,24,3,0.125,21,0,51780.5093580733,21.083333333333332,0.12501065552402027
463,12,0,0.0,12,0,3.25,22.166666666666668,0.11445377746907386
464,27,1,0.037037037037037035,26,0,30703.73092578746,22.703703703703702,0.10959055192970173
465,13,2,0.15384615384615385,11,0,3756.8443123694287,25.76923076923077,0.09785570973839491
466,13,1,0.07692307692307693,12,0,236279.61600458875,34.0,0.14664671610924668
467,19,0,0.0,19,0,0.0,27.36842105263158,0.11480255172119881
468,17,0,0.0,17,0,7.764705882352939,23.352941176470587,0.12420882520970465
469,21,2,0.09523809523809523,19,0,152202.6049575394,32.857142857142854,0.11854525600768184
470,33,2,0.06060606060606061,31,0,81604.69612934993,18.87878787878788,0.09959827231075224
471,49,6,0.12244897959183673,43,0,940836.472524265,26.693877551020407,0.10043124725564934
472,13,0,0.0,13,0,34409.22584609898,25.076923076923077,0.10986719221603183
473,16,2,0.125,14,0,2289.9094373123517,27.0,0.1101758651877414
474,22,2,0.09090909090909091,20,0,115564.99882322265,26.363636363636363,0.11091975724874864
475,20,0,0.0,20,0,56673.978145427594,19.15,0.13475562729701498
476,34,1,0.029411764705882353,33,0,43928.473542961234,16.441176470588236,0.09387211381294126
477,19,2,0.10526315789473684,17,0,345419.77964352426,22.63157894736842,0.1263128613497217
478,12,0,0.0,12,0,1683.3917810303267,23.416666666666668,0.14525637314934287
479,12,2,0.16666666666666666,10,0,147030.17789264434,42.916666666666664,0.1560606408008634
480,19,3,0.15789473684210525,16,0,0.03238866396761133,37.421052631578945,0.12971963198365452
481,13,0,0.0,13,0,0.0,19.307692307692307,0.11372999861974536
482,12,3,0.25,9,0,160761.61451752856,16.333333333333332,0.08751658152416854
483,20,2,0.1,18,0,90025.92326248746,22.7,0.11949260510961626
484,11,0,0.0,11,0,39529.63636363636,34.27272727272727,0.08219959532914052
485,19,3,0.15789473684210525,16,0,135580.18388821286,19.736842105263158,0.1415887517156942
486,24,1,0.041666666666666664,23,0,327329.3003474416,23.833333333333332,0.10909569835360267
487,23,1,0.043478260869565216,22,0,109291.57593263827,21.26086956521739,0.11927166667229613
488,18,1,0.05555555555555555,17,0,21651.820135544112,22.666666666666668,0.10795276864135651
489,14,1,0.07142857142857142,13,0,3.6158730158730132,23.5,0.10434556885940734
490,23,1,0.043478260869565216,22,0,38778.402549220315,21.391304347826086,0.12077006926080801
491,29,0,0.0,29,0,21184.566794909675,24.379310344827587,0.11066657614308376
492,62,4,0.06451612903225806,58,0,430289.7903350357,23.258064516129032,0.12250774990746119
493,19,1,0.05263157894736842,18,0,263405.4396040413,22.68421052631579,0.11723216329926202
494,20,2,0.1,18,0,176494.5498159441,26.4,0.13168297516849617
495,12,0,0.0,12,0,280784.49920116033,35.833333333333336,0.1072148155020163
496,23,2,0.08695652173913043,21,0,193883.13392306594,27.956521739130434,0.1144022751576835
497,15,0,0.0,15,0,428328.1638967266,25.066666666666666,0.10792255126771706
498,24,0,0.0,24,0,188439.85995252605,27.041666666666668,0.12047740332815005
499,27,3,0.1111111111111111,24,0,14972.072578007403,27.703703703703702,0.09954790564671755
500,16,0,0.0,16,0,324619.63209582114,28.5625,0.13408206180412824
501,19,2,0.10526315789473684,17,0,96332.25463635396,19.57894736842105,0.10493271866585134
502,18,0,0.0,18,0,0.0,24.333333333333332,0.13756269200274926
503,15,0,0.0,15,0,170552.3375738642,23.733333333333334,0.13563808314670875
504,15,1,0.06666666666666667,14,0,16662.67758218689,21.866666666666667,0.119881926239662
505,13,3,0.23076923076923078,10,0,9665.682912555603,22.0,0.10405730621687623
506,36,1,0.027777777777777776,35,0,63674.7700004863,27.13888888888889,0.10738793333837288
507,19,1,0.05263157894736842,18,0,387618.4974229907,22.473684210526315,0.13821296983620354
508,17,1,0.058823529411764705,16,0,149184.45237149522,30.176470588235293,0.11434296510850252
509,12,1,0.08333333333333333,11,0,1157.4860554974832,26.333333333333332,0.13188845090631704
510,12,0,0.0,12,0,3.2191185276711587,22.666666666666668,0.10997227273544917
511,20,1,0.05,19,0,19773.50923381927,21.9,0.11403111886251364
512,19,4,0.21052631578947367,15,0,28547.1938473055,23.36842105263158,0.1076167426552668
513,20,0,0.0,20,0,50102.86394634798,22.6,0.10841189267089293
514,35,2,0.05714285714285714,33,0,89542.5763707819,19.0,0.13222571438372765
515,16,1,0.0625,15,0,55844.95114759859,26.9375,0.10249518876498084
516,34,1,0.029411764705882353,33,0,456197.2905804045,21.529411764705884,0.10851789818573017
517,13,1,0.07692307692307693,12,0,0.0,20.23076923076923,0.1208443874550021
518,19,1,0.05263157894736842,18,0,30855.547493338396,25.05263157894737,0.10489213610239177
519,33,4,0.12121212121212122,29,0,63598.8781636491,27.21212121212121,0.12404577286684568
520,20,3,0.15,17,0,310635.1733830613,30.3,0.14845695820416543
521,20,3,0.15,17,0,91771.1149489528,30.85,0.13150871195588648
522,16,1,0.0625,15,0,0.9059294871794874,19.125,0.0871368818770597
523,27,2,0.07407407407407407,25,0,303324.9187533269,23.51851851851852,0.10107730335856592
524,40,2,0.05,38,0,377639.2431660268,23.55,0.12227427917091857
525,24,4,0.16666666666666666,20,0,47971.17535866019,24.666666666666668,0.11946755655694097
526,21,2,0.09523809523809523,19,0,136416.52767108293,20.952380952380953,0.11001385076090706
527,23,1,0.043478260869565216,22,0,169751.75754043806,25.434782608695652,0.12105267261848797
528,15,1,0.06666666666666667,14,0,390742.3035074458,26.466666666666665,0.13511693764265514
529,26,1,0.038461538461538464,25,0,204033.08577592246,18.653846153846153,0.10508576160625929
530,29,1,0.034482758620689655,28,0,80754.16231738169,19.896551724137932,0.11046531240767693
531,13,2,0.15384615384615385,11,0,5784.365738880366,28.615384615384617,0.13301569347696945
532,23,0,0.0,23,0,210169.91099299892,24.130434782608695,0.1220175270926661
533,17,0,0.0,17,0,180778.51993670256,31.176470588235293,0.12707514018709967
534,16,0,0.0,16,0,6.658459500514318,21.4375,0.0931696495329231
535,14,1,0.07142857142857142,13,0,0.0,31.071428571428573,0.12050069982341548
536,13,0,0.0,13,0,118639.48636334861,26.76923076923077,0.14772972900456666
537,25,2,0.08,23,0,143138.94027356154,33.28,0.12496733805741422
538,18,0,0.0,18,0,112516.98843377558,22.833333333333332,0.10890580494223415
539,32,4,0.125,28,0,138427.6792874054,25.875,0.11525703653146818
540,24,1,0.041666666666666664,23,0,288430.49115178216,20.833333333333332,0.11532785160586878
541,16,1,0.0625,15,0,4813.969940798749,21.75,0.12360299494550922
542,30,2,0.06666666666666667,28,0,769277.9676062849,27.4,0.12654152542957026
543,17,0,0.0,17,0,129863.33576515096,22.41176470588235,0.12155623075142374
544,33,1,0.030303030303030304,32,0,37488.00692538536,19.09090909090909,0.09530208716109728
545,15,0,0.0,15,0,12.4226671192541,27.666666666666668,0.1308831148964216
546,17,2,0.11764705882352941,15,0,109233.45293000333,23.647058823529413,0.12796525614469845
547,16,0,0.0,16,0,12211.824418328706,21.875,0.1000789695278847
548,17,1,0.058823529411764705,16,0,45795.4626796511,27.235294117647058,0.11092465345416944
549,40,5,0.125,35,0,365422.869943141,22.2,0.12520070343834258
550,19,5,0.2631578947368421,14,0,81242.7578047763,28.789473684210527,0.11447433744612154
551,32,0,0.0,32,0,21788.909047024663,25.59375,0.1303927984845088
552,13,0,0.0,13,0,0.006688963210702341,29.23076923076923,0.1131469268888982
553,16,2,0.125,14,0,369188.20101617585,31.5625,0.11127671971708111
554,31,2,0.06451612903225806,29,0,101708.30314340456,27.774193548387096,0.12798726227895274
555,19,2,0.10526315789473684,17,0,395642.0072879591,27.42105263157895,0.128025358420653
556,13,0,0.0,13,0,100325.07692307692,17.923076923076923,0.12611366061241472
557,16,1,0.0625,15,0,100677.84490933137,23.3125,0.12335755464094342
558,19,1,0.05263157894736842,18,0,62701.67817908891,17.0,0.12167928368215204
559,25,2,0.08,23,0,290202.21478582383,19.88,0.09350567524449613
560,23,1,0.043478260869565216,22,0,199117.20595549367,30.0,0.12901508329045522
561,20,0,0.0,20,0,61037.300210775225,33.0,0.1289338151540031
562,22,0,0.0,22,0,101766.79601354511,21.227272727272727,0.1228323253185608
563,15,1,0.06666666666666667,14,0,33137.066666666666,20.133333333333333,0.11959928609217751
564,18,0,0.0,18,0,0.01075268817204301,16.72222222222222,0.1267271914402953
565,26,1,0.038461538461538464,25,0,0.0,21.5,0.1158598590732165
566,30,1,0.03333333333333333,29,0,1.3568047326454904,21.366666666666667,0.1048774002661066
567,11,1,0.09090909090909091,10,0,13049.85199599794,28.0,0.13976938529638638
568,23,0,0.0,23,0,21155.237054503697,24.73913043478261,0.11411020410135206
569,19,0,0.0,19,0,162376.28816493045,21.210526315789473,0.09954300309439718
570,21,2,0.09523809523809523,19,0,71622.55294010662,18.095238095238095,0.10863396782909836
571,18,0,0.0,18,0,4.888888888888888,23.38888888888889,0.11817866138682535
572,20,2,0.1,18,0,19316.03506405994,24.7,0.11162594194743847
573,18,1,0.05555555555555555,17,0,6021.707530175315,27.666666666666668,0.12745493809828387
574,26,1,0.038461538461538464,25,0,87251.41766739785,26.615384615384617,0.12239377673394308
575,19,3,0.15789473684210525,16,0,6526.565683664881,33.421052631578945,0.13437265412624064
576,23,1,0.043478260869565216,22,0,29700.956521739132,20.47826086956522,0.10791299935606335
577,25,0,0.0,25,0,0.0,19.16,0.09433995375734065
578,14,2,0.14285714285714285,12,0,103700.80205555806,37.214285714285715,0.1342709754309212
579,23,0,0.0,23,0,178401.25674210672,25.130434782608695,0.13284323057509836
580,24,2,0.08333333333333333,22,0,167797.7944177257,22.5,0.11292013609997033
581,25,1,0.04,24,0,190380.595284421,24.56,0.12261991479008424
582,12,1,0.08333333333333333,11,0,226963.73090190347,28.75,0.1092044263613694
583,13,0,0.0,13,0,41004.30084592487,24.53846153846154,0.1241632360714252
584,20,1,0.05,19,0,18409.363439120927,17.7,0.09964250781656017
585,29,1,0.034482758620689655,28,0,100788.10369559805,17.448275862068964,0.09374505220804921
586,13,0,0.0,13,0,34655.08700537695,19.384615384615383,0.11724916540862504
587,11,1,0.09090909090909091,10,0,11632.857432837347,26.545454545454547,0.10879040415814298
588,43,3,0.06976744186046512,40,0,99031.2848943177,21.511627906976745,0.11951070212531133
589,19,1,0.05263157894736842,18,0,55579.85389586191,26.42105263157895,0.1279748791562052
590,18,4,0.2222222222222222,14,0,17214.614360868552,18.88888888888889,0.12987784414785475
591,34,3,0.08823529411764706,31,0,325339.5398864407,25.205882352941178,0.12054402413010112
592,26,1,0.038461538461538464,25,0,61428.589299202904,26.0,0.11470812024844185
593,27,1,0.037037037037037035,26,0,78520.08828267723,16.88888888888889,0.10304732710788735
594,24,2,0.08333333333333333,22,0,26536.27415150048,20.958333333333332,0.10674529967073561
595,15,0,0.0,15,0,81649.26153521023,38.06666666666667,0.12705045006784166
596,12,1,0.08333333333333333,11,0,0.0,26.166666666666668,0.11924494814677956
597,86,3,0.03488372093023256,83,0,298083.933208742,16.627906976744185,0.110651468730417
598,14,0,0.0,14,0,0.0,16.071428571428573,0.10687674881671391
599,17,1,0.058823529411764705,16,0,112277.59770365858,29.88235294117647,0.1260860831509989
600,15,1,0.06666666666666667,14,0,0.21333333333333332,17.066666666666666,0.12172546305681038
601,26,0,0.0,26,0,147179.9062998407,27.076923076923077,0.11562997216250451
602,18,2,0.1111111111111111,16,0,788.3274833872144,30.555555555555557,0.11741723987810687
603,18,1,0.05555555555555555,17,0,66512.01623749819,25.833333333333332,0.12527991821858153
604,14,0,0.0,14,0,182288.40328600677,16.785714285714285,0.11133586682089731
605,27,1,0.037037037037037035,26,0,8401.37774399281,18.666666666666668,0.12228609922179565
606,11,0,0.0,11,0,0.0,26.363636363636363,0.11670777411969081
607,18,1,0.05555555555555555,17,0,572.455121969928,22.22222222222222,0.11301127807826844
608,12,1,0.08333333333333333,11,0,32915.87162840594,36.75,0.1286514889744256
609,13,1,0.07692307692307693,12,0,131457.27504123625,22.076923076923077,0.10129328604365485
610,16,0,0.0,16,0,0.0,13.75,0.10000045542688274
611,14,2,0.14285714285714285,12,0,0.0,22.5,0.1192839967857857
612,17,1,0.058823529411764705,16,0,365553.20581241586,30.529411764705884,0.11877734600587822
613,12,0,0.0,12,0,414337.0517604528,35.166666666666664,0.1411009120271269
614,19,1,0.05263157894736842,18,0,64448.67830954254,25.0,0.12764710755875103
615,13,0,0.0,13,0,3.1310878445665162,24.846153846153847,0.1186324110666629
616,17,2,0.11764705882352941,15,0,173557.73087262444,27.529411764705884,0.12307377125997832
617,29,1,0.034482758620689655,28,0,78711.74664625947,28.482758620689655,0.11626080986760143
618,34,2,0.058823529411764705,32,0,53150.850883751446,18.58823529411765,0.10718082576997304
619,28,1,0.03571428571428571,27,0,209758.22135707832,28.821428571428573,0.12702205326847701
620,34,1,0.029411764705882353,33,0,51943.45081391913,17.941176470588236,0.12601117483311058
621,23,5,0.21739130434782608,18,0,350399.6523707675,34.43478260869565,0.1462927589715108
622,15,2,0.13333333333333333,13,0,37935.09586582415,19.6,0.11121986434675499
623,16,1,0.0625,15,0,19336.590877037957,23.5,0.12131699490190807
624,11,0,0.0,11,0,60941.99747921268,31.363636363636363,0.1287974212308027
625,29,0,0.0,29,0,91561.60937093294,15.758620689655173,0.10640547693630312
626,66,1,0.015151515151515152,65,0,786105.2558646933,23.151515151515152,0.1122866041536867
627,20,2,0.1,18,0,345108.74932656053,24.15,0.11558651496871364
628,42,1,0.023809523809523808,41,0,45848.46042493375,13.666666666666666,0.10105390566459475
629,14,0,0.0,14,0,55498.6038279811,30.0,0.12261329413259626
630,16,0,0.0,16,0,117766.33333333269,21.75,0.10268814047616083
631,14,0,0.0,14,0,22192.14285714286,24.142857142857142,0.11734518214990654
632,25,2,0.08,23,0,217496.90252397658,21.6,0.12349162959118046
633,16,1,0.0625,15,0,90071.48769736337,28.4375,0.13475569305118063
634,19,1,0.05263157894736842,18,0,75685.10711672822,23.105263157894736,0.09942603059531693
635,13,0,0.0,13,0,19583.805669495898,19.307692307692307,0.08630193904617856
636,11,3,0.2727272727272727,8,0,5649.636363636362,24.272727272727273,0.07680886424370925
637,40,4,0.1,36,0,103547.60830556988,18.35,0.08292111699655078
638,17,2,0.11764705882352941,15,0,14621.176470588236,16.88235294117647,0.13736938913174238
639,11,0,0.0,11,0,0.0,21.363636363636363,0.11647078251978046
640,32,1,0.03125,31,0,737853.644732801,25.78125,0.10354827348804044
641,39,1,0.02564102564102564,38,0,444194.7861418126,17.923076923076923,0.1001715049165062
642,29,1,0.034482758620689655,28,0,79910.61733882087,22.03448275862069,0.11715095922922224
643,15,0,0.0,15,0,160100.27896995662,28.4,0.15188099098931163
644,13,3,0.23076923076923078,10,0,6197.944871453152,16.692307692307693,0.09210951319045374
645,26,1,0.038461538461538464,25,0,216238.83906929975,20.846153846153847,0.10957543839346366
646,12,0,0.0,12,0,0.0,32.416666666666664,0.14234444082244987
647,21,1,0.047619047619047616,20,0,148285.9683562785,24.238095238095237,0.12327345633321464
648,16,1,0.0625,15,0,18502.16352415201,23.125,0.13311408971371244
649,18,0,0.0,18,0,209157.8351600876,21.5,0.12351295765115593
650,17,1,0.058823529411764705,16,0,84020.35294117648,20.647058823529413,0.12270230363351867
651,20,0,0.0,20,0,1630131.6526691685,30.35,0.1472291556454636
652,13,1,0.07692307692307693,12,0,0.0,27.53846153846154,0.12314652835223644
653,11,0,0.0,11,0,0.0,27.727272727272727,0.12394247134025428
654,15,0,0.0,15,0,175120.26719436393,23.933333333333334,0.11433619784525831
655,23,3,0.13043478260869565,20,0,110335.96839312738,27.347826086956523,0.12073455243267
656,19,1,0.05263157894736842,18,0,104983.88995149604,27.42105263157895,0.1419020078861876
657,26,1,0.038461538461538464,25,0,64098.17222990468,16.384615384615383,0.10558634353640592
658,18,0,0.0,18,0,13021.63574706403,22.166666666666668,0.1330365638509617
659,13,0,0.0,13,0,0.0,27.846153846153847,0.12126899982242847
660,12,0,0.0,12,0,9792.446199255923,21.833333333333332,0.13014609797221785
661,21,1,0.047619047619047616,20,0,34896.03981545753,22.904761904761905,0.1308859089134249
662,18,1,0.05555555555555555,17,0,99134.74911744043,23.666666666666668,0.10330144162195007
663,46,2,0.043478260869565216,44,0,848667.6600179983,22.26086956521739,0.10130130442208468
664,21,1,0.047619047619047616,20,0,23427.084730291797,25.714285714285715,0.13253303669320682
665,26,2,0.07692307692307693,24,0,44233.34165733735,25.423076923076923,0.11044023660545875
666,19,0,0.0,19,0,136890.5908935874,19.789473684210527,0.10485664307267151
667,24,1,0.041666666666666664,23,0,289543.93140917324,30.75,0.12447410902546158
668,15,2,0.13333333333333333,13,0,17946.430158729294,23.333333333333332,0.12786153655173124
669,18,3,0.16666666666666666,15,0,10795.579825473893,27.944444444444443,0.13127141293387876
670,27,4,0.14814814814814814,23,0,103181.58598851027,26.40740740740741,0.12716995956782887
671,14,0,0.0,14,0,0.0,18.0,0.12160358743155411
672,13,0,0.0,13,0,0.0,25.692307692307693,0.12182066922074754
673,20,0,0.0,20,0,45601.59395174181,25.2,0.09134397297773451
674,20,2,0.1,18,0,38060.81713907663,28.95,0.1186376465676225
675,20,2,0.1,18,0,5740.934056326497,26.95,0.12910275937449095
676,21,4,0.19047619047619047,17,0,133205.1852835797,27.38095238095238,0.11239146325696152
677,22,1,0.045454545454545456,21,0,870895.9114733101,25.318181818181817,0.11405983659268827
678,36,0,0.0,36,0,50913.91964661825,27.63888888888889,0.11707381443252426
679,22,1,0.045454545454545456,21,0,63912.73734367225,30.636363636363637,0.1153891860177395
680,25,1,0.04,24,0,0.0,20.28,0.10581891895807435
681,22,1,0.045454545454545456,21,0,140188.05326586482,27.045454545454547,0.1230507528796136
682,18,3,0.16666666666666666,15,0,3208.8798317693263,24.833333333333332,0.13194051568036322
683,33,1,0.030303030303030304,32,0,3000.9960817762567,29.09090909090909,0.1193039540045127
684,25,2,0.08,23,0,479359.37994355103,30.44,0.12378161589348233
