,total,LMICs,LMICs_perc,HICs,Unknown,Avg BC,Avg DC,Avg CC,Min BC,Min DC,Min CC,Max BC,Max DC,Max CC
638,19,3,0.15789473684210525,16,0,442707.26823332964,12.052631578947368,0.0596322517438042,0.0,0.0,0.0,7989608.096433263,44.0,0.130697768929863
639,16,2,0.125,14,0,157398.57481382778,9.6875,0.058209175463648316,0.0,0.0,0.0,1675177.8945535587,40.0,0.11416477147375224
640,17,2,0.11764705882352941,15,0,995.8466716129277,17.0,0.06796538381340157,0.0,1.0,2.6780214777322515e-05,16929.39341741977,41.0,0.11577670110849678
641,23,3,0.13043478260869565,20,0,10098.258833064829,13.304347826086957,0.0692742593973825,0.0,1.0,2.6780214777322515e-05,175687.04413938307,22.0,0.11236604805737145
642,19,1,0.05263157894736842,18,0,488151.97187701083,11.947368421052632,0.06348438195337561,0.0,0.0,0.0,6543411.4349367,32.0,0.13043399637356828
643,19,1,0.05263157894736842,18,0,37329.83307598929,14.210526315789474,0.04165053017957986,0.0,0.0,0.0,707786.5056885537,89.0,0.10696858777119021
644,17,1,0.058823529411764705,16,0,122027.39600436407,24.176470588235293,0.05807472775410196,0.0,0.0,0.0,1457444.6651627244,78.0,0.12761014348745414
645,13,0,0.0,13,0,3673.4708640584813,13.846153846153847,0.07691413649434972,0.0,0.0,0.0,47755.121232760255,53.0,0.1176458197186037
646,14,1,0.07142857142857142,13,0,0.0,9.5,0.04674691724588407,0.0,0.0,0.0,0.0,22.0,0.09946074541760624
647,19,2,0.10526315789473684,17,0,2337.970240034854,14.421052631578947,0.06667677929121407,0.0,0.0,0.0,44421.267893995566,34.0,0.12303917045018876
648,23,2,0.08695652173913043,21,0,115806.73227238428,18.956521739130434,0.07233191764194691,0.0,1.0,2.6780214777322515e-05,1915846.0,112.0,0.12354329543410547
649,16,1,0.0625,15,0,4975.341459328955,15.75,0.08547553865690569,0.0,1.0,2.6780214777322515e-05,74975.99999998529,40.0,0.10751082744534765
650,14,3,0.21428571428571427,11,0,0.07142857142857142,9.214285714285714,0.03932596503282164,0.0,0.0,0.0,1.0,24.0,0.10032416002328524
651,19,2,0.10526315789473684,17,0,259849.3768446219,17.63157894736842,0.05046866759491431,0.0,0.0,0.0,4825101.092006316,98.0,0.13476252151835477
652,23,1,0.043478260869565216,22,0,9196.814126445619,13.695652173913043,0.0764991308719709,0.0,0.0,0.0,211526.72490824922,33.0,0.12305094620913204
653,31,1,0.03225806451612903,30,0,58007.16292630631,11.935483870967742,0.049982457889308746,0.0,0.0,0.0,729418.5958026709,43.0,0.12698544763901048
654,17,0,0.0,17,0,149268.10240638343,15.176470588235293,0.050187942617665945,0.0,0.0,0.0,2250931.006930948,52.0,0.13222923686086543
655,15,0,0.0,15,0,400879.52817542694,21.4,0.07513587327464924,0.0,0.0,0.0,4595452.435978128,71.0,0.12577007802161524
656,17,2,0.11764705882352941,15,0,1558.848679511471,9.705882352941176,0.048211586086767164,0.0,0.0,0.0,26352.427551695004,32.0,0.10663803656894667
657,17,1,0.058823529411764705,16,0,87396.57589368761,17.764705882352942,0.07598368773740877,0.0,0.0,0.0,966735.5461002771,47.0,0.1072510654558488
658,12,0,0.0,12,0,25494.9001642764,22.75,0.08243710369992617,0.0,1.0,2.6780214777322515e-05,173463.6101280994,54.0,0.11974232409677898
659,29,3,0.10344827586206896,26,0,8926.159678357784,10.724137931034482,0.05431643728941108,0.0,0.0,0.0,188417.63067237573,27.0,0.11812799110942435
660,17,3,0.17647058823529413,14,0,13885.401649130685,12.058823529411764,0.05892191275652617,0.0,0.0,0.0,236051.82803522164,25.0,0.11807264414317084
661,21,0,0.0,21,0,482581.1774177986,21.38095238095238,0.05766019024869956,0.0,0.0,0.0,7031075.087112834,98.0,0.13127433864558366
662,34,7,0.20588235294117646,27,0,33805.24180828042,12.264705882352942,0.06616990225419675,0.0,0.0,0.0,936960.0,27.0,0.12220273121092075
663,14,0,0.0,14,0,19218.1272779206,15.5,0.048104298282843384,0.0,2.0,5.356042955464503e-05,228704.51566683216,34.0,0.1144217253159136
664,16,3,0.1875,13,0,411804.0730857363,13.9375,0.052803815638102006,0.0,2.0,5.356042955464503e-05,6588865.169371781,35.0,0.12220110266827108
665,19,1,0.05263157894736842,18,0,11164.809249801672,3.0526315789473686,0.0302365953222894,0.0,0.0,0.0,93768.0,17.0,0.11325878512549242
666,11,1,0.09090909090909091,10,0,14201.303030310006,14.727272727272727,0.05411915965362612,0.0,3.0,0.00010712085910929006,156213.33333341006,27.0,0.1176483025884418
667,18,2,0.1111111111111111,16,0,13647.402148975225,13.88888888888889,0.048676523491483555,0.0,1.0,2.6780214777322515e-05,245633.23868155404,42.0,0.11193207443910441
668,15,0,0.0,15,0,325827.80009764235,12.0,0.05067726006827897,0.0,1.0,2.6780214777322515e-05,4887417.001464635,30.0,0.12507110282276168
669,12,1,0.08333333333333333,11,0,139589.22351081594,12.666666666666666,0.07212837288826222,0.0,0.0,0.0,1300094.6821297912,42.0,0.11448845075219756
670,16,0,0.0,16,0,1279468.6082071306,28.9375,0.0905878958178514,0.0,1.0,2.6780214777322515e-05,17580364.977325957,164.0,0.14992711376175474
671,21,4,0.19047619047619047,17,0,7153.33259091146,15.523809523809524,0.06319114333628126,0.0,0.0,0.0,73643.53793487378,47.0,0.1277664010169752
672,14,2,0.14285714285714285,12,0,4209.476424404051,10.428571428571429,0.05353584921223352,0.0,0.0,0.0,58932.669941656706,50.0,0.12130189482964597
673,16,3,0.1875,13,0,77259.89072878065,14.3125,0.06749836760154984,0.0,1.0,2.6780214777322515e-05,421830.0,30.0,0.11157009616879557
674,11,0,0.0,11,0,563179.48051809,32.72727272727273,0.0817539147456054,0.0,2.0,0.0001696080269230426,4127742.1068238663,162.0,0.12294407542056301
675,22,3,0.13636363636363635,19,0,206723.0055322052,15.636363636363637,0.05453013583441225,0.0,0.0,0.0,1688703.2323731836,55.0,0.13479657741125173
676,17,1,0.058823529411764705,16,0,27586.9876555309,15.470588235294118,0.07182835121406625,0.0,1.0,9.37307517206288e-05,375210.7901440253,78.0,0.11185840543918414
677,14,2,0.14285714285714285,12,0,239050.6848046984,14.0,0.06582256847940511,0.0,1.0,2.6780214777322515e-05,3265683.1102859234,41.0,0.12366378611255875
678,13,2,0.15384615384615385,11,0,6555.077784798532,13.0,0.05738855152785734,0.0,0.0,0.0,85196.01120238092,28.0,0.1256042570957754
679,30,5,0.16666666666666666,25,0,1827.0141067025024,9.8,0.05310407108512832,0.0,0.0,0.0,23474.76752423214,38.0,0.12868009421997242
680,17,1,0.058823529411764705,16,0,153424.90488441786,16.294117647058822,0.05853487880086566,0.0,0.0,0.0,1532685.7282669458,38.0,0.12344699367474209
681,22,0,0.0,22,0,25488.65666923616,14.863636363636363,0.06653639583690621,0.0,0.0,0.0,222941.11020195863,73.0,0.11780965078143957
682,20,0,0.0,20,0,66934.67197595842,12.45,0.058226282263601645,0.0,0.0,0.0,1336143.1732036937,62.0,0.1260208623669566
683,20,3,0.15,17,0,88120.4906817795,15.0,0.07159372143760277,0.0,1.0,2.6780214777322515e-05,911422.7323364142,50.0,0.12444370963089706
684,30,2,0.06666666666666667,28,0,159581.6677496668,9.666666666666666,0.052656936567778104,0.0,0.0,0.0,2356651.958060595,36.0,0.11152035085713628
685,24,3,0.125,21,0,154860.00092522718,6.25,0.03439820921383436,0.0,0.0,0.0,3622214.307687928,32.0,0.1276723659446349
686,20,1,0.05,19,0,262405.26743179385,13.55,0.06801512695101891,0.0,0.0,0.0,4982505.348635846,96.0,0.11491841744512829
687,14,1,0.07142857142857142,13,0,1006.031547834692,10.0,0.05459950933544909,0.0,1.0,2.6780214777322515e-05,14084.441669685688,26.0,0.1028988636464356
688,47,6,0.1276595744680851,41,0,122608.55189355431,10.808510638297872,0.0597049677785153,0.0,0.0,0.0,4931667.304677243,41.0,0.12268887422739
