,total,LMICs,LMICs_perc,HICs,Unknown,Avg BC,Avg DC,Avg CC,Min BC,Min DC,Min CC,Max BC,Max DC,Max CC
358,44,6,0.13636363636363635,38,0,1000.9818973212183,16.09090909090909,0.11499534385708295,0.0,0.0,0.0,44034.203482133606,60.0,0.19553238073286902
359,15,4,0.26666666666666666,11,0,5382.567342524843,16.666666666666668,0.12157405872063155,0.0,3.0,0.0001382807098409772,80736.11013787266,38.0,0.17631772736748308
360,30,7,0.23333333333333334,23,0,134043.53453191274,20.233333333333334,0.09762158221110723,0.0,2.0,0.00018437427978796957,2017658.0784622438,105.0,0.2126752744579271
361,26,6,0.23076923076923078,20,0,230959.82970642435,24.846153846153847,0.09122011397477171,0.0,0.0,0.0,4294210.824668662,306.0,0.23917858331777045
362,17,4,0.23529411764705882,13,0,63889.602105638696,23.941176470588236,0.14732843667891102,0.0,5.0,0.0005531228393639087,872572.3002614893,69.0,0.19115908866425518
363,14,2,0.14285714285714285,12,0,6500.922054394437,37.785714285714285,0.11829809493687181,0.0,5.0,0.00029960820465545055,89770.36153871776,102.0,0.19914829325751815
364,11,3,0.2727272727272727,8,0,4224.595782651561,15.545454545454545,0.12064705609897525,0.0,4.0,0.0005070292694169164,46469.22027583384,38.0,0.16554955607499777
365,37,12,0.32432432432432434,25,0,75456.84997983571,17.2972972972973,0.11036129710247189,0.0,2.0,9.218713989398479e-05,2129351.3758769804,102.0,0.21866795070181275
366,12,3,0.25,9,0,18649.76238790948,14.083333333333334,0.12969185290052965,0.0,1.0,4.6093569946992393e-05,128765.41062023798,24.0,0.17966761414557691
367,17,4,0.23529411764705882,13,0,12354.482291124466,11.647058823529411,0.0863272401084648,0.0,2.0,0.00036874855957593915,140440.19894911593,23.0,0.16966421200113063
368,39,6,0.15384615384615385,33,0,31654.281126248457,18.05128205128205,0.13135883518458896,0.0,1.0,4.6093569946992393e-05,702618.833418625,74.0,0.2045209926945179
369,18,4,0.2222222222222222,14,0,116661.11252440698,27.944444444444443,0.15583941900372997,0.0,4.0,0.11360152075524813,1398202.6290445258,136.0,0.21481692438823685
370,15,3,0.2,12,0,682.3495817635885,13.533333333333333,0.12020580351761442,0.0,5.0,0.0005531228393639087,10229.610393120494,26.0,0.18381098709743254
371,18,5,0.2777777777777778,13,0,18898.505195833022,21.22222222222222,0.11446633676543401,0.0,0.0,0.0,338941.85220574925,104.0,0.18916579783943482
372,15,4,0.26666666666666666,11,0,53.636126892648754,15.666666666666666,0.1198736313748907,0.0,3.0,0.0001382807098409772,804.5419033897313,65.0,0.191048811627263
373,19,1,0.05263157894736842,18,0,33039.21441089204,13.947368421052632,0.10113585222947585,0.0,3.0,0.00018437427978796957,461642.09989360446,44.0,0.174180449009878
374,20,6,0.3,14,0,0.0,10.55,0.13227921922510535,0.0,3.0,0.0001382807098409772,0.0,26.0,0.2039616874636292
375,13,1,0.07692307692307693,12,0,5767.008752765322,17.076923076923077,0.14351183476325702,0.0,6.0,0.00029960820465545055,31649.22355480131,32.0,0.18142826047986724
376,38,5,0.13157894736842105,33,0,139517.99795659608,29.5,0.12577530668594458,0.0,0.0,0.0,3844129.775404253,221.0,0.21758116675261346
377,11,3,0.2727272727272727,8,0,36524.49708488724,22.181818181818183,0.11624513694847406,0.0,1.0,0.00018437427978796957,390597.4378651254,76.0,0.20054092267618814
378,12,1,0.08333333333333333,11,0,6405.304687393723,19.166666666666668,0.1447009126759504,0.0,7.0,0.0006453099792578936,36228.67646590929,63.0,0.19624467271734544
379,15,2,0.13333333333333333,13,0,6137.622269866767,14.066666666666666,0.12750162308561627,0.0,2.0,0.0001382807098409772,33678.65360262988,58.0,0.19740054214815983
380,13,3,0.23076923076923078,10,0,21004.546302973766,28.53846153846154,0.11010788806593372,0.0,2.0,9.218713989398479e-05,194133.62036146308,110.0,0.18622742421081367
381,21,2,0.09523809523809523,19,0,9229.569270590446,20.714285714285715,0.1285113617102461,0.0,2.0,0.00023046784973496196,108710.14649924579,138.0,0.21457753048210118
